============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
    L1I_LOAD_Acc                  : 23.5M->22.2M (-5.5%)
    L2C_LOAD_Acc                  : 6.9M->1.2M (-82.1%)
    L2C_LOAD_Miss                 : 6.9M->1.1M (-84.2%)
    L2C_PF_Acc                    : 0->31.1M (+100.0%)
    L2C_PF_Miss                   : 0->29.4M (+100.0%)
    LLC_LOAD_Acc                  : 6.9M->562.0k (-91.9%)
    LLC_LOAD_Miss                 : 6.9M->532.0k (-92.3%)
    LLC_PF_Acc                    : 0->13.1M (+100.0%)
    LLC_PF_Miss                   : 0->12.7M (+100.0%)

[ai-ml_llama2.c-stories42M.2]
    IPC                           : 0.8->2.2 (+176.2%)
    L1D_LOAD_Acc                  : 39.5M->36.7M (-7.1%)
    L1D_LOAD_Miss                 : 19.2M->14.1M (-26.5%)
    L1D_PF_Acc                    : 0->6.3M (+100.0%)
    L1D_PF_Miss                   : 0->6.2M (+100.0%)
    L1I_LOAD_Acc                  : 24.6M->23.1M (-6.1%)
    L2C_LOAD_Acc                  : 6.9M->1.2M (-82.2%)
    L2C_LOAD_Miss                 : 6.9M->1.1M (-84.2%)
    L2C_PF_Acc                    : 0->31.4M (+100.0%)
    L2C_PF_Miss                   : 0->29.7M (+100.0%)
    LLC_LOAD_Acc                  : 6.9M->537.7k (-92.2%)
    LLC_LOAD_Miss                 : 6.9M->509.3k (-92.6%)
    LLC_PF_Acc                    : 0->13.1M (+100.0%)
    LLC_PF_Miss                   : 0->12.8M (+100.0%)

[ai-ml_llama2.c-stories42M.3]
    IPC                           : 0.8->2.2 (+174.1%)
    L1D_LOAD_Acc                  : 38.9M->36.5M (-6.2%)
    L1D_LOAD_Miss                 : 18.9M->14.1M (-25.1%)
    L1D_PF_Acc                    : 0->6.3M (+100.0%)
    L1D_PF_Miss                   : 0->6.2M (+100.0%)
    L1I_LOAD_Acc                  : 23.5M->22.1M (-5.8%)
    L2C_LOAD_Acc                  : 6.9M->1.2M (-82.1%)
    L2C_LOAD_Miss                 : 6.9M->1.1M (-84.2%)
    L2C_PF_Acc                    : 0->31.4M (+100.0%)
    L2C_PF_Miss                   : 0->29.7M (+100.0%)
    LLC_LOAD_Acc                  : 6.9M->541.7k (-92.2%)
    LLC_LOAD_Miss                 : 6.9M->512.4k (-92.6%)
    LLC_PF_Acc                    : 0->13.1M (+100.0%)
    LLC_PF_Miss                   : 0->12.8M (+100.0%)

[ai-ml_rwkv_trace_1]
    IPC                           : 0.1->0.1 (+20.0%)
    L1D_LOAD_Acc                  : 33.7M->35.3M (+4.8%)
    L1D_LOAD_Miss                 : 32.6M->32.2M (-1.5%)
    L1D_PF_Acc                    : 0->2.7M (+100.0%)
    L1D_PF_Miss                   : 0->681.0k (+100.0%)
    L1I_LOAD_Acc                  : 38.6M->43.5M (+12.9%)
    L2C_LOAD_Acc                  : 32.6M->32.1M (-1.7%)
    L2C_LOAD_Miss                 : 32.6M->7.7M (-76.3%)
    L2C_PF_Acc                    : 0->115.6M (+100.0%)
    L2C_PF_Miss                   : 0->40.4M (+100.0%)
    LLC_LOAD_Acc                  : 32.6M->3.9M (-88.0%)
    LLC_LOAD_Miss                 : 32.6M->2.5M (-92.3%)
    LLC_PF_Acc                    : 0->60.4M (+100.0%)
    LLC_PF_Miss                   : 0->39.2M (+100.0%)

[ai-ml_rwkv_trace_2]
    IPC                           : 0.6->0.7 (+19.3%)
    L1D_LOAD_Acc                  : 51.3M->50.1M (-2.3%)
    L1D_LOAD_Miss                 : 24.7M->23.8M (-3.5%)
    L1D_PF_Acc                    : 0->7.9M (+100.0%)
    L1D_PF_Miss                   : 0->5.2M (+100.0%)
    L1I_LOAD_Acc                  : 39.0M->38.6M (-0.9%)
    L2C_LOAD_Acc                  : 21.6M->19.8M (-8.4%)
    L2C_LOAD_Miss                 : 21.4M->19.5M (-8.7%)
    L2C_PF_Acc                    : 0->79.3M (+100.0%)
    L2C_PF_Miss                   : 0->78.0M (+100.0%)
    LLC_LOAD_Acc                  : 21.4M->7.2M (-66.2%)
    LLC_LOAD_Miss                 : 21.3M->7.0M (-67.3%)
    LLC_PF_Acc                    : 0->34.8M (+100.0%)
    LLC_PF_Miss                   : 0->34.7M (+100.0%)

[ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.1]
    IPC                           : 2.2->2.4 (+6.3%)
    L1D_LOAD_Acc                  : 60.3M->61.5M (+2.0%)
    L1D_LOAD_Miss                 : 51.5M->46.7M (-9.3%)
    L1D_PF_Acc                    : 0->19.3M (+100.0%)
    L1D_PF_Miss                   : 0->12.7M (+100.0%)
    L1I_LOAD_Acc                  : 49.3M->49.4M (+0.3%)
    L2C_LOAD_Acc                  : 49.6M->41.4M (-16.6%)
    L2C_LOAD_Miss                 : 2.4M->2.1M (-12.3%)
    L2C_PF_Acc                    : 0->22.2M (+100.0%)
    L2C_PF_Miss                   : 0->3.3M (+100.0%)
    LLC_LOAD_Acc                  : 2.4M->1.4M (-40.4%)
    LLC_LOAD_Miss                 : 1.7M->977.8k (-43.5%)
    LLC_PF_Acc                    : 0->3.3M (+100.0%)
    LLC_PF_Miss                   : 0->2.4M (+100.0%)

[ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.2]
    IPC                           : 2.5->2.7 (+5.1%)
    L1D_LOAD_Acc                  : 59.6M->58.2M (-2.4%)
    L1D_LOAD_Miss                 : 25.9M->21.9M (-15.4%)
    L1D_PF_Acc                    : 0->15.3M (+100.0%)
    L1D_PF_Miss                   : 0->9.6M (+100.0%)
    L1I_LOAD_Acc                  : 43.9M->44.0M (+0.1%)
    L2C_LOAD_Acc                  : 25.6M->19.3M (-24.5%)
    L2C_LOAD_Miss                 : 1.5M->1.4M (-7.1%)
    L2C_PF_Acc                    : 0->33.8M (+100.0%)
    L2C_PF_Miss                   : 0->3.8M (+100.0%)
    LLC_LOAD_Acc                  : 1.5M->369.1k (-75.4%)
    LLC_LOAD_Miss                 : 1.5M->352.9k (-76.1%)
    LLC_PF_Acc                    : 0->2.6M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[ai-ml_stable-diffusion.cpp-v1-5-pruned-emaonly.2]
    IPC                           : 2.4->2.6 (+10.0%)
    L1D_LOAD_Acc                  : 51.0M->50.5M (-1.1%)
    L1D_LOAD_Miss                 : 29.7M->25.7M (-13.6%)
    L1D_PF_Acc                    : 0->13.2M (+100.0%)
    L1D_PF_Miss                   : 0->9.0M (+100.0%)
    L1I_LOAD_Acc                  : 40.1M->39.7M (-1.1%)
    L2C_LOAD_Acc                  : 28.2M->22.3M (-20.9%)
    L2C_LOAD_Miss                 : 1.3M->934.7k (-26.7%)
    L2C_PF_Acc                    : 0->18.3M (+100.0%)
    L2C_PF_Miss                   : 0->1.2M (+100.0%)
    LLC_LOAD_Acc                  : 1.3M->687.4k (-46.1%)
    LLC_LOAD_Miss                 : 734.2k->341.5k (-53.5%)
    LLC_PF_Acc                    : 0->1.8M (+100.0%)
    LLC_PF_Miss                   : 0->1.0M (+100.0%)

[ai-ml_stable-diffusion.cpp-v2-1_768-nonema-pruned.1]
    IPC                           : 1.7->1.8 (+4.7%)
    L1D_LOAD_Miss                 : 34.1M->31.6M (-7.2%)
    L1D_PF_Acc                    : 0->17.1M (+100.0%)
    L1D_PF_Miss                   : 0->6.8M (+100.0%)
    L2C_LOAD_Acc                  : 34.0M->29.5M (-13.3%)
    L2C_LOAD_Miss                 : 2.1M->1.9M (-12.1%)
    L2C_PF_Acc                    : 0->30.1M (+100.0%)
    L2C_PF_Miss                   : 0->2.6M (+100.0%)
    LLC_LOAD_Acc                  : 2.1M->613.5k (-70.9%)
    LLC_LOAD_Miss                 : 1.6M->487.4k (-70.0%)
    LLC_PF_Acc                    : 0->3.5M (+100.0%)
    LLC_PF_Miss                   : 0->3.0M (+100.0%)

[ai-ml_stable-diffusion.cpp-v2-1_768-nonema-pruned.2]
    IPC                           : 2.5->2.6 (+4.8%)
    L1D_LOAD_Acc                  : 61.3M->60.1M (-1.8%)
    L1D_LOAD_Miss                 : 27.3M->23.6M (-13.5%)
    L1D_PF_Acc                    : 0->16.8M (+100.0%)
    L1D_PF_Miss                   : 0->8.2M (+100.0%)
    L1I_LOAD_Acc                  : 46.9M->47.0M (+0.2%)
    L2C_LOAD_Acc                  : 26.6M->21.1M (-20.4%)
    L2C_LOAD_Miss                 : 1.6M->1.4M (-7.4%)
    L2C_PF_Acc                    : 0->31.9M (+100.0%)
    L2C_PF_Miss                   : 0->4.0M (+100.0%)
    LLC_LOAD_Acc                  : 1.6M->287.4k (-81.6%)
    LLC_LOAD_Miss                 : 1.4M->236.5k (-83.2%)
    LLC_PF_Acc                    : 0->2.8M (+100.0%)
    LLC_PF_Miss                   : 0->2.6M (+100.0%)

[ai-ml_stable-diffusion.cpp-v2-1_768-nonema-pruned.3]
    IPC                           : 2.5->2.7 (+5.1%)
    L1D_LOAD_Acc                  : 59.6M->58.2M (-2.4%)
    L1D_LOAD_Miss                 : 25.9M->21.9M (-15.3%)
    L1D_PF_Acc                    : 0->15.2M (+100.0%)
    L1D_PF_Miss                   : 0->9.5M (+100.0%)
    L1I_LOAD_Acc                  : 43.9M->44.0M (+0.1%)
    L2C_LOAD_Acc                  : 25.6M->19.3M (-24.3%)
    L2C_LOAD_Miss                 : 1.5M->1.4M (-6.8%)
    L2C_PF_Acc                    : 0->33.2M (+100.0%)
    L2C_PF_Miss                   : 0->3.5M (+100.0%)
    LLC_LOAD_Acc                  : 1.5M->431.1k (-71.3%)
    LLC_LOAD_Miss                 : 1.5M->414.2k (-72.0%)
    LLC_PF_Acc                    : 0->2.5M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[ai-ml_vit.cpp-base-ggml-model-f16.gguf.armadillo.1]
    IPC                           : 3.1->3.4 (+11.1%)
    L1D_LOAD_Acc                  : 49.7M->48.6M (-2.2%)
    L1D_LOAD_Miss                 : 13.5M->5.7M (-57.7%)
    L1D_PF_Acc                    : 0->8.6M (+100.0%)
    L1D_PF_Miss                   : 0->7.8M (+100.0%)
    L2C_LOAD_Acc                  : 9.7M->2.7M (-71.6%)
    L2C_LOAD_Miss                 : 881.7k->255.5k (-71.0%)
    L2C_PF_Acc                    : 0->28.9M (+100.0%)
    L2C_PF_Miss                   : 0->2.8M (+100.0%)
    LLC_LOAD_Acc                  : 881.7k->145.8k (-83.5%)
    LLC_LOAD_Miss                 : 662.7k->91.0k (-86.3%)
    LLC_PF_Acc                    : 0->1.6M (+100.0%)
    LLC_PF_Miss                   : 0->1.1M (+100.0%)

[ai-ml_vit.cpp-large-ggml-model-f16.gguf.armadillo.1]
    IPC                           : 3.1->3.5 (+10.5%)
    L1D_LOAD_Acc                  : 49.1M->48.6M (-1.1%)
    L1D_LOAD_Miss                 : 7.9M->3.5M (-55.2%)
    L1D_PF_Acc                    : 0->4.7M (+100.0%)
    L1D_PF_Miss                   : 0->4.2M (+100.0%)
    L1I_LOAD_Acc                  : 26.3M->26.3M (-0.3%)
    L1I_LOAD_Miss                 : 123.0->125.0 (+1.6%)
    L2C_LOAD_Acc                  : 5.3M->1.6M (-69.5%)
    L2C_LOAD_Miss                 : 839.2k->256.7k (-69.4%)
    L2C_PF_Acc                    : 0->15.1M (+100.0%)
    L2C_PF_Miss                   : 0->1.9M (+100.0%)
    LLC_LOAD_Acc                  : 839.2k->159.5k (-81.0%)
    LLC_LOAD_Miss                 : 705.8k->134.0k (-81.0%)
    LLC_PF_Acc                    : 0->1.5M (+100.0%)
    LLC_PF_Miss                   : 0->1.2M (+100.0%)

[ai-ml_whisper_trace_1]
    IPC                           : 2.8->3.0 (+5.7%)
    L1D_LOAD_Acc                  : 53.8M->52.4M (-2.6%)
    L1D_LOAD_Miss                 : 4.1M->3.6M (-11.5%)
    L1D_PF_Acc                    : 0->10.3M (+100.0%)
    L1D_PF_Miss                   : 0->1.5M (+100.0%)
    L2C_LOAD_Acc                  : 3.8M->3.1M (-17.1%)
    L2C_LOAD_Miss                 : 1.3M->1.0M (-23.1%)
    L2C_PF_Acc                    : 0->12.3M (+100.0%)
    L2C_PF_Miss                   : 0->4.6M (+100.0%)
    LLC_LOAD_Acc                  : 1.3M->397.9k (-69.8%)
    LLC_LOAD_Miss                 : 1.1M->287.6k (-74.1%)
    LLC_PF_Acc                    : 0->2.2M (+100.0%)
    LLC_PF_Miss                   : 0->1.9M (+100.0%)

[ai-ml_whisper_trace_2]
    IPC                           : 2.8->3.0 (+5.7%)
    L1D_LOAD_Acc                  : 53.6M->52.1M (-2.8%)
    L1D_LOAD_Miss                 : 3.9M->3.4M (-12.4%)
    L1D_PF_Acc                    : 0->11.3M (+100.0%)
    L1D_PF_Miss                   : 0->1.6M (+100.0%)
    L2C_LOAD_Acc                  : 3.6M->2.9M (-19.6%)
    L2C_LOAD_Miss                 : 1.3M->1.0M (-22.8%)
    L2C_PF_Acc                    : 0->11.6M (+100.0%)
    L2C_PF_Miss                   : 0->4.6M (+100.0%)
    LLC_LOAD_Acc                  : 1.3M->396.4k (-69.9%)
    LLC_LOAD_Miss                 : 1.1M->284.0k (-73.9%)
    LLC_PF_Acc                    : 0->2.2M (+100.0%)
    LLC_PF_Miss                   : 0->1.9M (+100.0%)

[ai-ml_whisper_trace_3]
    IPC                           : 2.9->3.0 (+4.6%)
    L1D_LOAD_Acc                  : 53.3M->52.3M (-2.0%)
    L1D_LOAD_Miss                 : 3.8M->3.4M (-9.4%)
    L1D_PF_Acc                    : 0->10.1M (+100.0%)
    L1D_PF_Miss                   : 0->1.5M (+100.0%)
    L2C_LOAD_Acc                  : 3.5M->2.9M (-16.0%)
    L2C_LOAD_Miss                 : 1.3M->1.0M (-23.1%)
    L2C_PF_Acc                    : 0->12.2M (+100.0%)
    L2C_PF_Miss                   : 0->4.6M (+100.0%)
    LLC_LOAD_Acc                  : 1.3M->390.9k (-70.4%)
    LLC_LOAD_Miss                 : 1.1M->282.8k (-74.0%)
    LLC_PF_Acc                    : 0->2.2M (+100.0%)
    LLC_PF_Miss                   : 0->1.9M (+100.0%)

[gtraces_v2_arizona_0000]
    IPC                           : 1.3->1.7 (+33.8%)
    L1D_LOAD_Miss                 : 1.2M->553.7k (-53.7%)
    L1D_PF_Acc                    : 0->751.3k (+100.0%)
    L1D_PF_Miss                   : 0->443.9k (+100.0%)
    L1I_LOAD_Acc                  : 19.8M->19.7M (-0.4%)
    L1I_LOAD_Miss                 : 53.5k->52.8k (-1.2%)
    L2C_LOAD_Acc                  : 788.3k->493.3k (-37.4%)
    L2C_LOAD_Miss                 : 471.9k->183.5k (-61.1%)
    L2C_PF_Acc                    : 0->4.0M (+100.0%)
    L2C_PF_Miss                   : 0->1.0M (+100.0%)
    LLC_LOAD_Acc                  : 471.9k->112.0k (-76.3%)
    LLC_LOAD_Miss                 : 422.6k->82.8k (-80.4%)
    LLC_PF_Acc                    : 0->968.2k (+100.0%)
    LLC_PF_Miss                   : 0->680.3k (+100.0%)

[gtraces_v2_arizona_0001]
    IPC                           : 1.5->1.7 (+16.9%)
    L1D_LOAD_Miss                 : 1.3M->636.0k (-52.3%)
    L1D_PF_Acc                    : 0->801.9k (+100.0%)
    L1D_PF_Miss                   : 0->480.8k (+100.0%)
    L1I_LOAD_Acc                  : 21.0M->20.9M (-0.3%)
    L1I_LOAD_Miss                 : 54.7k->54.4k (-0.6%)
    L2C_LOAD_Acc                  : 901.0k->564.2k (-37.4%)
    L2C_LOAD_Miss                 : 454.4k->246.7k (-45.7%)
    L2C_PF_Acc                    : 0->4.4M (+100.0%)
    L2C_PF_Miss                   : 0->1.1M (+100.0%)
    LLC_LOAD_Acc                  : 454.4k->143.3k (-68.5%)
    LLC_LOAD_Miss                 : 387.9k->102.6k (-73.5%)
    LLC_PF_Acc                    : 0->910.2k (+100.0%)
    LLC_PF_Miss                   : 0->643.9k (+100.0%)

[gtraces_v2_arizona_0002]
    IPC                           : 1.4->2.0 (+42.4%)
    L1D_LOAD_Acc                  : 23.9M->24.3M (+1.8%)
    L1D_LOAD_Miss                 : 1.5M->675.1k (-54.8%)
    L1D_PF_Acc                    : 0->993.8k (+100.0%)
    L1D_PF_Miss                   : 0->716.5k (+100.0%)
    L1I_LOAD_Acc                  : 25.9M->26.8M (+3.2%)
    L1I_LOAD_Miss                 : 214.2k->213.6k (-0.3%)
    L2C_LOAD_Acc                  : 1.2M->619.9k (-47.8%)
    L2C_LOAD_Miss                 : 608.6k->256.3k (-57.9%)
    L2C_PF_Acc                    : 0->4.6M (+100.0%)
    L2C_PF_Miss                   : 0->1.2M (+100.0%)
    LLC_LOAD_Acc                  : 608.6k->237.8k (-60.9%)
    LLC_LOAD_Miss                 : 549.7k->168.7k (-69.3%)
    LLC_PF_Acc                    : 0->1.4M (+100.0%)
    LLC_PF_Miss                   : 0->993.5k (+100.0%)

[gtraces_v2_charlie_0000]
    IPC                           : 1.0->1.4 (+33.0%)
    L1D_LOAD_Acc                  : 32.9M->33.1M (+0.4%)
    L1D_LOAD_Miss                 : 1.2M->574.4k (-52.4%)
    L1D_PF_Acc                    : 0->958.1k (+100.0%)
    L1D_PF_Miss                   : 0->626.5k (+100.0%)
    L1I_LOAD_Miss                 : 787.0k->786.2k (-0.1%)
    L2C_LOAD_Acc                  : 1.2M->958.9k (-16.9%)
    L2C_LOAD_Miss                 : 333.0k->145.6k (-56.3%)
    L2C_PF_Acc                    : 0->5.6M (+100.0%)
    L2C_PF_Miss                   : 0->1.2M (+100.0%)
    LLC_LOAD_Acc                  : 333.0k->126.4k (-62.0%)
    LLC_LOAD_Miss                 : 318.1k->111.8k (-64.9%)
    LLC_PF_Acc                    : 0->1.5M (+100.0%)
    LLC_PF_Miss                   : 0->1.1M (+100.0%)

[gtraces_v2_charlie_0001]
    IPC                           : 0.9->1.3 (+48.8%)
    L1D_LOAD_Acc                  : 33.5M->33.6M (+0.4%)
    L1D_LOAD_Miss                 : 2.1M->937.7k (-55.7%)
    L1D_PF_Acc                    : 0->1.5M (+100.0%)
    L1D_PF_Miss                   : 0->1.0M (+100.0%)
    L1I_LOAD_Acc                  : 13.6M->13.5M (-0.3%)
    L2C_LOAD_Acc                  : 2.1M->1.6M (-22.3%)
    L2C_LOAD_Miss                 : 526.8k->170.7k (-67.6%)
    L2C_PF_Acc                    : 0->9.8M (+100.0%)
    L2C_PF_Miss                   : 0->1.9M (+100.0%)
    LLC_LOAD_Acc                  : 526.8k->145.3k (-72.4%)
    LLC_LOAD_Miss                 : 505.3k->124.6k (-75.3%)
    LLC_PF_Acc                    : 0->2.0M (+100.0%)
    LLC_PF_Miss                   : 0->1.5M (+100.0%)

[gtraces_v2_charlie_0002]
    IPC                           : 0.7->0.9 (+33.8%)
    L1D_LOAD_Miss                 : 2.8M->1.7M (-40.9%)
    L1D_PF_Acc                    : 0->1.8M (+100.0%)
    L1D_PF_Miss                   : 0->1.2M (+100.0%)
    L1I_LOAD_Acc                  : 15.0M->14.9M (-0.3%)
    L1I_LOAD_Miss                 : 1.4M->1.5M (+3.3%)
    L2C_LOAD_Acc                  : 2.6M->2.2M (-18.1%)
    L2C_LOAD_Miss                 : 1.0M->507.9k (-50.5%)
    L2C_PF_Acc                    : 0->10.9M (+100.0%)
    L2C_PF_Miss                   : 0->2.9M (+100.0%)
    LLC_LOAD_Acc                  : 1.0M->460.2k (-55.1%)
    LLC_LOAD_Miss                 : 933.6k->388.8k (-58.4%)
    LLC_PF_Acc                    : 0->3.1M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[gtraces_v2_charlie_0003]
    IPC                           : 0.7->0.8 (+23.1%)
    L1D_LOAD_Acc                  : 31.3M->31.5M (+0.5%)
    L1D_LOAD_Miss                 : 6.3M->4.0M (-36.8%)
    L1D_PF_Acc                    : 0->2.7M (+100.0%)
    L1D_PF_Miss                   : 0->1.8M (+100.0%)
    L1I_LOAD_Acc                  : 17.3M->17.3M (-0.1%)
    L1I_LOAD_Miss                 : 846.4k->848.0k (+0.2%)
    L2C_LOAD_Acc                  : 5.0M->4.0M (-20.3%)
    L2C_LOAD_Miss                 : 1.3M->792.2k (-38.9%)
    L2C_PF_Acc                    : 0->12.1M (+100.0%)
    L2C_PF_Miss                   : 0->3.1M (+100.0%)
    LLC_LOAD_Acc                  : 1.3M->715.1k (-44.8%)
    LLC_LOAD_Miss                 : 1.1M->574.1k (-48.6%)
    LLC_PF_Acc                    : 0->3.6M (+100.0%)
    LLC_PF_Miss                   : 0->3.0M (+100.0%)

[gtraces_v2_charlie_0004]
    IPC                           : 0.8->1.0 (+17.9%)
    L1D_LOAD_Miss                 : 1.8M->1.3M (-25.6%)
    L1D_PF_Acc                    : 0->1.9M (+100.0%)
    L1D_PF_Miss                   : 0->787.5k (+100.0%)
    L1I_LOAD_Miss                 : 930.5k->936.4k (+0.6%)
    L2C_LOAD_Acc                  : 2.0M->1.7M (-12.9%)
    L2C_LOAD_Miss                 : 768.2k->449.8k (-41.5%)
    L2C_PF_Acc                    : 0->6.7M (+100.0%)
    L2C_PF_Miss                   : 0->2.1M (+100.0%)
    LLC_LOAD_Acc                  : 768.2k->403.5k (-47.5%)
    LLC_LOAD_Miss                 : 704.9k->345.1k (-51.0%)
    LLC_PF_Acc                    : 0->2.3M (+100.0%)
    LLC_PF_Miss                   : 0->1.9M (+100.0%)

[gtraces_v2_merced_0000]
    IPC                           : 0.6->0.8 (+18.8%)
    L1D_LOAD_Miss                 : 3.2M->2.5M (-21.4%)
    L1D_PF_Acc                    : 0->3.4M (+100.0%)
    L1D_PF_Miss                   : 0->1.1M (+100.0%)
    L1I_LOAD_Acc                  : 12.2M->12.1M (-0.2%)
    L1I_LOAD_Miss                 : 1.1M->1.1M (+0.2%)
    L2C_LOAD_Acc                  : 2.9M->2.5M (-13.0%)
    L2C_LOAD_Miss                 : 1.2M->651.4k (-43.5%)
    L2C_PF_Acc                    : 0->9.6M (+100.0%)
    L2C_PF_Miss                   : 0->2.9M (+100.0%)
    LLC_LOAD_Acc                  : 1.2M->564.8k (-51.0%)
    LLC_LOAD_Miss                 : 955.5k->472.6k (-50.5%)
    LLC_PF_Acc                    : 0->2.7M (+100.0%)
    LLC_PF_Miss                   : 0->2.2M (+100.0%)

[gtraces_v2_merced_0001]
    IPC                           : 0.5->0.6 (+20.4%)
    L1D_LOAD_Acc                  : 33.8M->33.7M (-0.2%)
    L1D_LOAD_Miss                 : 4.1M->3.1M (-24.9%)
    L1D_PF_Acc                    : 0->2.8M (+100.0%)
    L1D_PF_Miss                   : 0->1.6M (+100.0%)
    L1I_LOAD_Acc                  : 15.6M->15.5M (-0.4%)
    L1I_LOAD_Miss                 : 2.3M->2.3M (+0.1%)
    L2C_LOAD_Acc                  : 4.6M->4.0M (-13.1%)
    L2C_LOAD_Miss                 : 1.9M->1.1M (-38.3%)
    L2C_PF_Acc                    : 0->16.3M (+100.0%)
    L2C_PF_Miss                   : 0->4.5M (+100.0%)
    LLC_LOAD_Acc                  : 1.9M->1.0M (-45.3%)
    LLC_LOAD_Miss                 : 1.6M->865.6k (-44.2%)
    LLC_PF_Acc                    : 0->4.5M (+100.0%)
    LLC_PF_Miss                   : 0->3.7M (+100.0%)

[gtraces_v2_merced_0002]
    IPC                           : 0.5->0.6 (+28.6%)
    L1D_LOAD_Acc                  : 31.0M->30.9M (-0.4%)
    L1D_LOAD_Miss                 : 3.3M->2.3M (-30.7%)
    L1D_PF_Acc                    : 0->2.3M (+100.0%)
    L1D_PF_Miss                   : 0->1.4M (+100.0%)
    L1I_LOAD_Acc                  : 15.7M->15.7M (-0.5%)
    L2C_LOAD_Acc                  : 3.8M->3.2M (-14.7%)
    L2C_LOAD_Miss                 : 1.9M->1.0M (-46.8%)
    L2C_PF_Acc                    : 0->14.1M (+100.0%)
    L2C_PF_Miss                   : 0->4.8M (+100.0%)
    LLC_LOAD_Acc                  : 1.9M->851.5k (-54.9%)
    LLC_LOAD_Miss                 : 1.5M->717.7k (-52.6%)
    LLC_PF_Acc                    : 0->4.2M (+100.0%)
    LLC_PF_Miss                   : 0->3.5M (+100.0%)

[gtraces_v2_merced_0003]
    IPC                           : 0.5->0.6 (+23.4%)
    L1D_LOAD_Acc                  : 31.0M->30.9M (-0.3%)
    L1D_LOAD_Miss                 : 3.5M->2.7M (-23.5%)
    L1D_PF_Acc                    : 0->2.4M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L1I_LOAD_Acc                  : 16.2M->16.1M (-0.5%)
    L1I_LOAD_Miss                 : 2.1M->2.1M (+0.5%)
    L2C_LOAD_Acc                  : 4.0M->3.5M (-11.3%)
    L2C_LOAD_Miss                 : 1.9M->1.2M (-40.0%)
    L2C_PF_Acc                    : 0->13.7M (+100.0%)
    L2C_PF_Miss                   : 0->4.8M (+100.0%)
    LLC_LOAD_Acc                  : 1.9M->1.0M (-47.2%)
    LLC_LOAD_Miss                 : 1.7M->905.9k (-46.8%)
    LLC_PF_Acc                    : 0->4.4M (+100.0%)
    LLC_PF_Miss                   : 0->3.7M (+100.0%)

[gtraces_v2_merced_0004]
    IPC                           : 0.5->0.7 (+24.5%)
    L1D_LOAD_Acc                  : 29.1M->29.0M (-0.3%)
    L1D_LOAD_Miss                 : 3.4M->2.4M (-30.6%)
    L1D_PF_Acc                    : 0->2.5M (+100.0%)
    L1D_PF_Miss                   : 0->1.4M (+100.0%)
    L1I_LOAD_Acc                  : 16.0M->15.9M (-0.5%)
    L1I_LOAD_Miss                 : 2.0M->2.0M (+0.6%)
    L2C_LOAD_Acc                  : 3.8M->3.2M (-14.7%)
    L2C_LOAD_Miss                 : 1.7M->897.6k (-45.6%)
    L2C_PF_Acc                    : 0->13.7M (+100.0%)
    L2C_PF_Miss                   : 0->4.4M (+100.0%)
    LLC_LOAD_Acc                  : 1.7M->771.0k (-53.3%)
    LLC_LOAD_Miss                 : 1.4M->647.3k (-52.2%)
    LLC_PF_Acc                    : 0->3.9M (+100.0%)
    LLC_PF_Miss                   : 0->3.1M (+100.0%)

[gtraces_v2_sierra.a.3_0000]
    IPC                           : 0.4->0.4 (+4.8%)
    L1D_LOAD_Miss                 : 3.8M->3.4M (-12.5%)
    L1D_PF_Acc                    : 0->3.0M (+100.0%)
    L1D_PF_Miss                   : 0->1.5M (+100.0%)
    L1I_LOAD_Acc                  : 20.7M->20.6M (-0.2%)
    L1I_LOAD_Miss                 : 8.9M->8.9M (+0.2%)
    L2C_LOAD_Acc                  : 9.7M->9.3M (-3.7%)
    L2C_LOAD_Miss                 : 2.3M->1.7M (-27.5%)
    L2C_PF_Acc                    : 0->29.9M (+100.0%)
    L2C_PF_Miss                   : 0->7.0M (+100.0%)
    LLC_LOAD_Acc                  : 2.3M->1.5M (-37.7%)
    LLC_LOAD_Miss                 : 1.7M->1.0M (-39.9%)
    LLC_PF_Acc                    : 0->6.0M (+100.0%)
    LLC_PF_Miss                   : 0->4.2M (+100.0%)

[gtraces_v2_sierra.a.3_0001]
    IPC                           : 0.5->0.5 (+10.2%)
    L1D_LOAD_Acc                  : 34.0M->33.9M (-0.4%)
    L1D_LOAD_Miss                 : 3.0M->2.6M (-14.3%)
    L1D_PF_Acc                    : 0->2.7M (+100.0%)
    L1D_PF_Miss                   : 0->1.1M (+100.0%)
    L1I_LOAD_Acc                  : 21.0M->20.9M (-0.2%)
    L1I_LOAD_Miss                 : 6.6M->6.6M (+0.1%)
    L2C_LOAD_Acc                  : 7.3M->7.0M (-4.1%)
    L2C_LOAD_Miss                 : 1.9M->1.3M (-31.7%)
