================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
================================================================================================================================================================
Trace Name                          |     Base |      Exp |  Speedup |     Diff%
Graph_GMS_gms.maximal_clique_enum.. |             - / -              | 1.4M->1.4M (+0.0%) / 100.0->100.0 (-0.01) | 8.5M->8.5M (+0.0%) / 14.6->14.6 (+0.00) | 2.3M->2.3M (+0.0%) / 26.4->26.4 (+0.04)
Graph_GMS_gms.triangle_count.soc-.. |             - / -              | 1.4M->1.4M (+0.4%) / 88.9->88.7 (-0.24) | 8.0M->8.0M (+0.0%) / 41.7->41.7 (+0.01) | 4.5M->4.5M (-0.0%) / 80.8->80.8 (-0.01)
Graph_GMS_gms.triangle_count.soc-.. |             - / -              | 2.4M->2.4M (-0.1%) / 78.9->78.9 (+0.05) | 12.6M->12.6M (-0.1%) / 46.8->46.8 (-0.06) | 7.6M->7.6M (-0.2%) / 81.6->81.5 (-0.05)
Graph_GMS_gms.triangle_count.soc-.. |             - / -              | 2.5M->2.5M (-0.2%) / 76.9->77.0 (+0.12) | 12.7M->12.8M (+0.4%) / 47.2->47.4 (+0.19) | 8.0M->8.0M (+0.6%) / 82.1->82.2 (+0.08)
Graph_Ligra_ligra_BFSCC.com-lj.un.. |             - / -              | 1.5M->1.5M (-0.0%) / 91.9->91.9 (+0.04) | 8.8M->8.9M (+0.0%) / 34.8->34.8 (+0.05) | 3.0M->3.0M (+0.0%) / 65.0->65.0 (+0.04)
Graph_Ligra_ligra_BFSCC.com-lj.un.. |             - / -              | 1.6M->1.6M (+1.6%) / 58.0->58.7 (+0.67) | 9.6M->10.7M (+11.4%) / 40.1->43.6 (+3.55) | 3.5M->3.5M (-0.2%) / 49.0->48.5 (-0.52)
Graph_Ligra_ligra_BellmanFord.com.. |             - / -              | 2.6M->2.6M (+0.0%) / 95.2->95.2 (-0.01) | 16.0M->16.0M (-0.0%) / 31.5->31.5 (-0.01) | 5.3M->5.3M (+0.0%) / 63.0->63.0 (+0.00)
Graph_Ligra_ligra_CF.com-lj.ungra.. |             - / -              | 3.2M->3.2M (-0.0%) / 99.2->99.2 (+0.02) | 17.6M->17.6M (-0.0%) / 43.5->43.5 (-0.04) | 6.2M->6.2M (+0.0%) / 69.8->69.8 (-0.01)
Graph_Ligra_ligra_CF.com-lj.ungra.. |             - / -              | 1.2M->1.2M (-0.0%) / 76.0->76.0 (-0.06) | 6.6M->6.6M (+0.0%) / 44.8->44.8 (+0.01) | 3.9M->3.9M (-0.0%) / 82.2->82.2 (+0.03)
Graph_Ligra_ligra_Components-Shor.. |             - / -              | 1.6M->1.6M (-0.0%) / 58.6->58.6 (-0.05) | 10.8M->10.8M (-0.0%) / 43.2->43.2 (-0.08) | 3.5M->3.5M (-0.1%) / 48.3->48.4 (+0.08)
Graph_Ligra_ligra_Components-Shor.. |             - / -              | 4.2M->4.2M (+0.1%) / 66.8->66.8 (-0.03) | 24.3M->24.4M (+0.4%) / 38.5->38.3 (-0.22) | 22.0M->22.0M (+0.0%) / 57.9->57.6 (-0.29)
Graph_Ligra_ligra_Components.com-.. |             - / -              | 2.3M->2.3M (+0.1%) / 89.3->89.3 (-0.04) | 13.4M->13.9M (+3.8%) / 28.8->27.7 (-1.07) | 4.7M->4.7M (+0.1%) / 65.1->64.4 (-0.65)
Graph_Ligra_ligra_MIS.com-lj.ungr.. |             - / -              | 2.3M->2.3M (+0.0%) / 89.4->89.4 (+0.01) | 14.0M->14.0M (+0.2%) / 27.5->27.4 (-0.05) | 4.7M->4.7M (+0.0%) / 64.4->64.4 (-0.02)
Graph_Ligra_ligra_MIS.com-lj.ungr.. |             - / -              | 4.8M->4.8M (-0.1%) / 59.0->58.9 (-0.04) | 21.6M->21.9M (+1.6%) / 6.7->6.8 (+0.06) | 2.7M->2.8M (+0.4%) / 54.6->54.8 (+0.16)
Graph_Ligra_ligra_PageRank.com-lj.. |             - / -              | 5.8M->5.8M (-0.1%) / 57.6->57.5 (-0.06) | 26.6M->26.7M (+0.2%) / 16.2->16.3 (+0.05) | 10.1M->10.1M (+0.5%) / 50.9->50.9 (+0.04)
Graph_Ligra_ligra_PageRankDelta.c.. |             - / -              | 1.7M->1.7M (+0.1%) / 59.0->59.2 (+0.14) | 10.9M->10.9M (+0.1%) / 43.3->43.3 (-0.03) | 3.6M->3.6M (+0.1%) / 48.2->48.3 (+0.13)
Graph_Ligra_ligra_PageRankDelta.c.. |             - / -              | 2.6M->2.6M (-0.1%) / 75.2->75.1 (-0.11) | 18.0M->17.9M (-0.8%) / 35.0->35.1 (+0.12) | 6.9M->6.9M (+0.6%) / 67.1->66.8 (-0.22)
Graph_Ligra_ligra_PageRankDelta.c.. |             - / -              | 1.3M->1.3M (+0.0%) / 77.2->77.2 (+0.00) | 9.2M->9.2M (-0.0%) / 46.0->46.0 (+0.00) | 3.5M->3.5M (+0.0%) / 70.0->70.0 (+0.00)
Graph_Ligra_ligra_Radii.com-lj.un.. |             - / -              | 6.9M->6.9M (-0.1%) / 66.0->66.1 (+0.09) | 29.0M->28.7M (-0.9%) / 12.0->11.7 (-0.29) | 7.1M->7.0M (-1.7%) / 53.0->54.2 (+1.19)
Graph_Ligra_ligra_Radii.com-lj.un.. |             - / -              | 2.3M->2.3M (+0.1%) / 87.8->87.8 (+0.00) | 15.9M->16.4M (+2.6%) / 55.9->54.8 (-1.12) | 16.6M->16.6M (+0.2%) / 91.2->91.2 (-0.04)
Graph_Ligra_ligra_Triangle.com-lj.. |             - / -              | 3.0M->3.0M (+0.0%) / 91.6->91.7 (+0.04) | 14.7M->18.2M (+23.6%) / 25.0->20.5 (-4.53) | 8.9M->8.4M (-5.8%) / 45.5->47.0 (+1.56)
SPEC17_602.gcc_s-1850B              |             - / -              | 5.0M->5.0M (+0.1%) / 84.4->84.3 (-0.11) | 24.5M->25.7M (+4.7%) / 29.9->29.1 (-0.83) | 7.0M->7.0M (-0.0%) / 59.3->59.1 (-0.23)
SPEC17_602.gcc_s-734B               |             - / -              | 3.4M->3.4M (+0.1%) / 96.4->96.4 (+0.00) | 17.5M->21.1M (+20.3%) / 16.3->15.9 (-0.37) | 3.9M->3.8M (-2.8%) / 64.8->61.3 (-3.50)
SPEC17_603.bwaves_s-1740B           |             - / -              | 3.0M->3.0M (-0.0%) / 91.3->91.3 (+0.03) | 14.6M->14.6M (-0.4%) / 30.4->30.6 (+0.15) | 7.2M->7.2M (-0.0%) / 57.3->57.2 (-0.08)
SPEC17_603.bwaves_s-891B            |             - / -              | 3.8M->3.8M (-0.0%) / 99.6->99.6 (+0.00) | 23.5M->23.5M (+0.0%) / 28.6->28.6 (+0.02) | 7.4M->7.4M (+0.0%) / 63.6->63.6 (+0.01)
SPEC17_605.mcf_s-1536B              |             - / -              | 3.8M->3.8M (+0.1%) / 92.1->92.2 (+0.07) | 30.6M->30.3M (-0.8%) / 16.4->16.7 (+0.30) | 11.3M->11.4M (+1.3%) / 62.4->61.8 (-0.60)
SPEC17_605.mcf_s-1554B              |             - / -              | 24.8M->24.9M (+0.1%) / 96.2->96.2 (-0.01) | 97.3M->93.0M (-4.5%) / 56.8->57.1 (+0.34) | 81.8M->80.6M (-1.5%) / 33.5->33.4 (-0.09)
SPEC17_605.mcf_s-1644B              |             - / -              | 8.2M->8.2M (+0.0%) / 97.3->97.3 (-0.02) | 36.4M->37.1M (+1.8%) / 28.1->27.4 (-0.68) | 15.9M->15.8M (-0.2%) / 50.7->50.8 (+0.05)
SPEC17_605.mcf_s-472B               |             - / -              | 8.7M->8.7M (+0.1%) / 89.7->89.7 (+0.00) | 36.8M->37.3M (+1.2%) / 59.9->59.9 (+0.03) | 26.6M->26.7M (+0.2%) / 71.4->71.5 (+0.05)
SPEC17_605.mcf_s-484B               |             - / -              | 4.6M->4.6M (+0.1%) / 83.6->83.7 (+0.04) | 20.5M->19.1M (-7.1%) / 48.9->51.5 (+2.67) | 14.0M->13.9M (-0.8%) / 72.8->73.2 (+0.38)
SPEC17_607.cactuBSSN_s-2421B        |             - / -              | 6.3M->6.3M (-0.0%) / 39.3->39.4 (+0.03) | 19.1M->19.1M (+0.0%) / 7.9->7.9 (-0.01) | 4.4M->4.5M (+0.5%) / 36.7->36.6 (-0.12)
SPEC17_619.lbm_s-2676B              |             - / -              | 1.1M->1.1M (-0.2%) / 88.2->88.3 (+0.12) | 5.9M->6.1M (+2.6%) / 25.9->28.3 (+2.42) | 2.5M->2.5M (-0.3%) / 64.0->63.5 (-0.44)
SPEC17_619.lbm_s-2677B              |             - / -              | 1.5M->1.5M (-0.1%) / 66.2->66.2 (+0.02) | 8.2M->8.3M (+1.0%) / 34.2->35.2 (+1.01) | 4.5M->4.5M (-0.2%) / 66.2->66.1 (-0.17)
SPEC17_620.omnetpp_s-874B           |             - / -              | 4.1M->4.1M (+0.0%) / 38.1->38.0 (-0.03) | 7.5M->7.4M (-0.9%) / 47.0->47.3 (+0.26) | 6.2M->6.2M (-1.0%) / 81.0->80.8 (-0.17)
SPEC17_621.wrf_s-6673B              |             - / -              | 2.7M->2.7M (-0.0%) / 87.6->87.5 (-0.10) | 12.4M->12.0M (-2.8%) / 23.2->23.1 (-0.04) | 3.5M->3.5M (+0.1%) / 57.1->58.3 (+1.15)
SPEC17_623.xalancbmk_s-10B          |             - / -              | 4.4M->4.4M (+0.4%) / 81.7->81.7 (-0.03) | 18.9M->18.0M (-4.8%) / 67.1->67.6 (+0.52) | 19.5M->19.0M (-2.4%) / 77.5->77.1 (-0.44)
SPEC17_649.fotonik3d_s-1176B        |             - / -              | 2.6M->2.6M (-0.0%) / 99.1->99.1 (+0.01) | 16.1M->16.1M (-0.1%) / 24.9->25.1 (+0.11) | 3.4M->3.4M (+0.0%) / 63.9->64.0 (+0.15)
SPEC17_649.fotonik3d_s-7084B        |             - / -              | 3.4M->3.3M (-0.0%) / 91.2->91.2 (+0.01) | 19.7M->19.7M (-0.0%) / 19.4->19.4 (+0.00) | 6.8M->6.8M (-0.0%) / 53.9->53.9 (+0.00)
SPEC17_654.roms_s-293B              |             - / -              | 2.5M->2.5M (-0.4%) / 78.8->79.0 (+0.26) | 12.3M->12.3M (-0.0%) / 17.7->17.7 (+0.02) | 3.2M->3.2M (+0.1%) / 59.7->59.7 (-0.04)
SPEC17_654.roms_s-294B              |             - / -              | 3.3M->3.3M (+0.7%) / 77.5->77.0 (-0.50) | 15.0M->15.0M (+0.1%) / 20.1->20.0 (-0.02) | 4.5M->4.5M (-0.0%) / 62.4->62.4 (+0.06)
SPEC17_654.roms_s-523B              |             - / -              | 3.2M->3.2M (-0.0%) / 95.2->95.2 (+0.05) | 17.8M->17.8M (+0.1%) / 34.4->34.5 (+0.11) | 6.5M->6.5M (+0.1%) / 65.8->65.7 (-0.06)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 1.7M->1.7M (+0.3%) / 77.6->77.6 (+0.02) | 7.1M->7.1M (-0.2%) / 39.5->39.5 (-0.03) | 1.9M->1.9M (+0.0%) / 49.4->49.3 (-0.07)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 7.7M->7.7M (-0.3%) / 63.3->63.2 (-0.03) | 16.7M->17.0M (+2.0%) / 13.8->13.9 (+0.11) | 2.4M->2.3M (-0.4%) / 55.8->56.0 (+0.22)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 9.0M->9.0M (+0.0%) / 58.2->58.4 (+0.13) | 22.8M->22.5M (-1.3%) / 17.1->16.3 (-0.87) | 2.4M->2.4M (+0.3%) / 65.9->64.3 (-1.66)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 5.2M->5.1M (-0.9%) / 74.0->73.7 (-0.33) | 20.4M->21.6M (+5.8%) / 65.5->67.0 (+1.46) | 8.7M->8.8M (+0.4%) / 87.9->88.2 (+0.36)
ai-ml_biogpt.cpp-ggml-model-tocil.. |             - / -              | 12.1M->12.4M (+2.0%) / 80.7->78.8 (-1.95) | 63.8M->75.2M (+17.8%) / 97.5->97.9 (+0.42) | 47.2M->46.3M (-2.0%) / 98.7->98.7 (-0.05)
ai-ml_biogpt.cpp-ggml-model-tocil.. |             - / -              | 13.6M->13.5M (-0.8%) / 90.7->90.5 (-0.24) | 75.9M->69.1M (-9.1%) / 97.3->97.2 (-0.09) | 46.5M->45.8M (-1.5%) / 98.8->98.7 (-0.06)
ai-ml_biogpt.cpp-ggml-model-tocil.. |             - / -              | 13.1M->13.1M (+0.1%) / 85.2->85.1 (-0.09) | 79.9M->78.6M (-1.7%) / 97.8->97.6 (-0.17) | 47.4M->46.9M (-1.1%) / 98.6->98.6 (-0.02)
ai-ml_clip_trace_1                  |             - / -              | 10.5M->10.5M (+0.0%) / 16.6->16.5 (-0.09) | 8.4M->8.3M (-0.4%) / 34.2->34.4 (+0.15) | 1.3M->1.3M (-0.0%) / 86.3->86.3 (+0.02)
ai-ml_clip_trace_3                  |             - / -              | 8.8M->8.8M (+0.2%) / 20.4->20.4 (-0.02) | 9.2M->9.2M (+0.0%) / 36.5->36.4 (-0.08) | 1.7M->1.7M (-0.0%) / 79.1->79.1 (+0.01)
ai-ml_llama2.c-stories110M.1        |             - / -              | 6.1M->6.1M (-0.0%) / 99.3->99.3 (+0.01) | 31.2M->31.2M (-0.0%) / 96.0->96.1 (+0.12) | 13.0M->13.0M (+0.0%) / 98.8->98.9 (+0.10)
ai-ml_llama2.c-stories110M.2        |             - / -              | 6.1M->6.1M (+0.0%) / 99.2->99.2 (+0.01) | 31.4M->31.5M (+0.0%) / 95.9->95.9 (+0.01) | 13.0M->13.0M (+0.0%) / 98.8->98.8 (+0.00)
ai-ml_llama2.c-stories110M.3        |             - / -              | 6.1M->6.1M (-0.0%) / 99.2->99.2 (+0.00) | 31.4M->31.4M (-0.1%) / 96.4->96.4 (+0.01) | 13.0M->13.0M (+0.0%) / 98.8->98.8 (+0.00)
ai-ml_llama2.c-stories15M.1         |             - / -              | 6.0M->5.8M (-2.0%) / 98.0->97.9 (-0.10) | 26.8M->29.2M (+9.1%) / 88.1->91.3 (+3.22) | 12.5M->12.6M (+0.9%) / 91.6->94.0 (+2.36)
ai-ml_llama2.c-stories15M.2         |             - / -              | 5.8M->5.8M (-0.1%) / 97.8->97.8 (-0.01) | 28.2M->28.2M (-0.0%) / 88.0->88.1 (+0.12) | 12.3M->12.3M (+0.0%) / 92.2->92.4 (+0.14)
ai-ml_llama2.c-stories15M.3         |             - / -              | 5.8M->5.8M (-1.3%) / 97.3->97.4 (+0.16) | 28.7M->29.1M (+1.6%) / 83.6->90.8 (+7.13) | 12.4M->12.4M (+0.3%) / 91.7->94.6 (+2.93)
ai-ml_llama2.c-stories42M.1         |             - / -              | 6.2M->6.3M (+0.4%) / 98.8->98.8 (-0.04) | 31.1M->30.8M (-1.0%) / 94.5->94.5 (-0.08) | 13.1M->13.0M (-0.1%) / 97.5->97.1 (-0.45)
ai-ml_llama2.c-stories42M.2         |             - / -              | 6.3M->6.3M (+0.0%) / 98.7->98.6 (-0.05) | 31.4M->31.4M (-0.1%) / 94.5->94.4 (-0.06) | 13.1M->13.1M (-0.0%) / 97.7->97.7 (-0.01)
ai-ml_llama2.c-stories42M.3         |             - / -              | 6.3M->6.3M (-0.0%) / 98.7->98.7 (+0.01) | 31.4M->31.4M (-0.0%) / 94.5->94.5 (+0.00) | 13.1M->13.1M (-0.0%) / 97.8->97.8 (+0.02)
ai-ml_rwkv_trace_1                  |             - / -              | 2.7M->2.8M (+2.3%) / 25.3->26.1 (+0.78) | 115.6M->105.9M (-8.4%) / 35.0->31.9 (-3.08) | 60.4M->60.1M (-0.5%) / 64.9->66.9 (+2.00)
ai-ml_rwkv_trace_2                  |             - / -              | 7.9M->7.9M (-0.0%) / 65.6->65.6 (+0.01) | 79.3M->79.9M (+0.8%) / 98.4->98.5 (+0.04) | 34.8M->34.9M (+0.1%) / 99.6->99.5 (-0.02)
ai-ml_stable-diffusion.cpp-sd-v1-.. |             - / -              | 19.3M->19.4M (+0.4%) / 65.9->66.0 (+0.07) | 22.2M->22.0M (-0.9%) / 14.9->16.6 (+1.72) | 3.3M->3.5M (+3.7%) / 71.4->72.5 (+1.10)
ai-ml_stable-diffusion.cpp-sd-v1-.. |             - / -              | 15.3M->15.3M (-0.0%) / 62.9->62.8 (-0.02) | 33.8M->32.9M (-2.8%) / 11.2->11.7 (+0.52) | 2.6M->2.6M (+1.9%) / 97.4->97.4 (+0.01)
ai-ml_stable-diffusion.cpp-v1-5-p.. |             - / -              | 13.2M->13.2M (-0.1%) / 68.3->68.3 (+0.07) | 18.3M->18.4M (+0.6%) / 6.3->6.5 (+0.22) | 1.8M->1.8M (-1.3%) / 57.2->57.0 (-0.15)
ai-ml_stable-diffusion.cpp-v2-1_7.. |             - / -              | 17.1M->17.1M (-0.0%) / 40.0->40.0 (-0.03) | 30.1M->30.2M (+0.2%) / 8.5->8.3 (-0.19) | 3.5M->3.5M (-0.0%) / 84.0->84.5 (+0.47)
ai-ml_stable-diffusion.cpp-v2-1_7.. |             - / -              | 16.8M->16.8M (+0.0%) / 48.9->49.0 (+0.03) | 31.9M->31.8M (-0.4%) / 12.4->11.8 (-0.62) | 2.8M->2.8M (-0.6%) / 92.8->92.9 (+0.12)
ai-ml_stable-diffusion.cpp-v2-1_7.. |             - / -              | 15.2M->15.2M (-0.1%) / 62.5->62.5 (+0.02) | 33.2M->33.3M (+0.2%) / 10.7->9.9 (-0.78) | 2.5M->2.5M (-2.6%) / 97.3->97.3 (-0.04)
ai-ml_vit.cpp-base-ggml-model-f16.. |             - / -              | 8.6M->8.6M (+0.1%) / 90.8->90.7 (-0.12) | 28.9M->29.0M (+0.3%) / 9.8->10.0 (+0.22) | 1.6M->1.6M (-0.3%) / 68.4->68.9 (+0.46)
ai-ml_vit.cpp-large-ggml-model-f1.. |             - / -              | 4.7M->4.7M (-0.0%) / 88.7->88.7 (+0.02) | 15.1M->15.2M (+0.6%) / 12.7->12.9 (+0.24) | 1.5M->1.5M (+0.1%) / 80.8->81.7 (+0.87)
ai-ml_whisper_trace_1               |             - / -              | 10.3M->10.3M (+0.0%) / 14.6->14.6 (+0.05) | 12.3M->12.3M (-0.3%) / 37.0->37.1 (+0.13) | 2.2M->2.2M (+0.0%) / 86.0->86.0 (+0.04)
ai-ml_whisper_trace_2               |             - / -              | 11.3M->11.3M (+0.2%) / 13.9->13.9 (-0.02) | 11.6M->11.6M (+0.0%) / 39.3->39.2 (-0.05) | 2.2M->2.2M (-0.0%) / 86.1->86.1 (-0.02)
ai-ml_whisper_trace_3               |             - / -              | 10.1M->10.1M (-0.3%) / 14.3->14.3 (-0.01) | 12.2M->12.2M (-0.3%) / 37.5->37.7 (+0.14) | 2.2M->2.2M (-0.1%) / 86.1->86.3 (+0.25)
gtraces_v2_arizona_0000             |             - / -              | 751.3k->752.6k (+0.2%) / 59.1->59.4 (+0.29) | 4.0M->3.5M (-11.4%) / 25.4->21.9 (-3.55) | 968.2k->922.2k (-4.7%) / 70.3->69.5 (-0.78)
gtraces_v2_arizona_0001             |             - / -              | 801.9k->799.1k (-0.4%) / 60.0->60.1 (+0.19) | 4.4M->4.3M (-3.0%) / 25.4->24.8 (-0.57) | 910.2k->860.8k (-5.4%) / 70.7->71.0 (+0.31)
gtraces_v2_arizona_0002             |             - / -              | 993.8k->995.1k (+0.1%) / 72.1->72.1 (+0.04) | 4.6M->4.0M (-13.3%) / 25.6->25.6 (-0.01) | 1.4M->1.3M (-8.9%) / 69.2->68.3 (-0.87)
gtraces_v2_charlie_0000             |             - / -              | 958.1k->961.7k (+0.4%) / 65.4->65.1 (-0.31) | 5.6M->3.6M (-36.0%) / 21.6->28.5 (+6.88) | 1.5M->1.4M (-5.3%) / 75.3->74.0 (-1.37)
gtraces_v2_charlie_0001             |             - / -              | 1.5M->1.5M (-0.4%) / 70.7->70.8 (+0.13) | 9.8M->5.8M (-40.9%) / 19.0->26.3 (+7.31) | 2.0M->1.9M (-4.9%) / 74.0->73.8 (-0.21)
gtraces_v2_charlie_0002             |             - / -              | 1.8M->1.7M (-0.5%) / 68.4->68.6 (+0.14) | 10.9M->7.5M (-31.2%) / 26.3->33.9 (+7.63) | 3.1M->3.0M (-4.9%) / 80.2->80.2 (-0.02)
gtraces_v2_charlie_0003             |             - / -              | 2.7M->2.7M (+0.0%) / 67.9->67.8 (-0.10) | 12.1M->10.1M (-17.1%) / 25.7->27.5 (+1.78) | 3.6M->3.4M (-5.4%) / 84.1->84.2 (+0.10)
gtraces_v2_charlie_0004             |             - / -              | 1.9M->1.9M (+0.4%) / 41.6->41.5 (-0.19) | 6.7M->4.9M (-26.1%) / 31.1->38.0 (+6.90) | 2.3M->2.2M (-5.7%) / 83.0->82.7 (-0.37)
gtraces_v2_merced_0000              |             - / -              | 3.4M->3.4M (-0.1%) / 33.3->33.3 (+0.06) | 9.6M->7.0M (-26.9%) / 29.9->28.4 (-1.43) | 2.7M->2.2M (-18.6%) / 80.3->83.0 (+2.73)
gtraces_v2_merced_0001              |             - / -              | 2.8M->2.8M (-0.0%) / 58.2->58.2 (+0.04) | 16.3M->11.0M (-32.1%) / 27.6->28.9 (+1.30) | 4.5M->3.7M (-16.5%) / 81.6->86.2 (+4.55)
gtraces_v2_merced_0002              |             - / -              | 2.3M->2.3M (-0.2%) / 59.2->59.2 (+0.02) | 14.1M->9.5M (-32.8%) / 34.4->35.3 (+0.98) | 4.2M->3.4M (-18.6%) / 81.9->85.3 (+3.47)
gtraces_v2_merced_0003              |             - / -              | 2.4M->2.3M (-0.4%) / 56.4->56.7 (+0.25) | 13.7M->9.1M (-33.3%) / 35.1->37.6 (+2.50) | 4.4M->3.7M (-16.4%) / 84.1->87.4 (+3.22)
gtraces_v2_merced_0004              |             - / -              | 2.5M->2.5M (-0.4%) / 58.3->58.4 (+0.10) | 13.7M->8.9M (-35.2%) / 31.8->33.2 (+1.41) | 3.9M->3.1M (-19.4%) / 80.8->84.5 (+3.70)
gtraces_v2_sierra.a.3_0000          |             - / -              | 3.0M->3.0M (+0.1%) / 50.4->50.2 (-0.15) | 29.9M->9.3M (-68.8%) / 23.5->37.0 (+13.42) | 6.0M->3.6M (-40.0%) / 70.1->84.1 (+13.93)
gtraces_v2_sierra.a.3_0001          |             - / -              | 2.7M->2.7M (+0.0%) / 41.6->41.5 (-0.14) | 23.1M->7.6M (-67.2%) / 22.8->33.8 (+11.00) | 4.5M->2.7M (-40.0%) / 69.8->84.8 (+14.92)
gtraces_v2_sierra.a.3_0002          |             - / -              | 2.8M->2.8M (-0.2%) / 42.8->42.9 (+0.07) | 24.3M->8.0M (-66.9%) / 22.6->32.4 (+9.76) | 4.7M->2.8M (-41.0%) / 69.9->84.0 (+14.07)
gtraces_v2_sierra.a.3_0003          |             - / -              | 3.0M->3.0M (-0.4%) / 48.5->48.5 (+0.01) | 25.5M->10.2M (-60.0%) / 23.0->30.6 (+7.61) | 4.8M->3.1M (-35.4%) / 74.4->83.3 (+8.98)
gtraces_v2_sierra.a.3_0004          |             - / -              | 3.1M->3.1M (-0.3%) / 48.3->48.4 (+0.12) | 26.8M->9.2M (-65.6%) / 22.3->30.5 (+8.16) | 5.0M->3.1M (-38.3%) / 71.6->83.2 (+11.56)
gtraces_v2_sierra.a.4_0000          |             - / -              | 3.0M->3.0M (-0.1%) / 54.1->54.1 (-0.05) | 24.1M->10.7M (-55.6%) / 28.9->34.6 (+5.69) | 5.6M->3.9M (-29.7%) / 77.6->84.5 (+6.86)
gtraces_v2_sierra.a.4_0001          |             - / -              | 3.1M->3.1M (-0.3%) / 55.1->55.2 (+0.07) | 29.8M->11.4M (-61.8%) / 28.6->35.9 (+7.27) | 7.0M->4.4M (-36.9%) / 71.5->84.1 (+12.60)
gtraces_v2_sierra.a.4_0002          |             - / -              | 2.5M->2.5M (+0.1%) / 56.5->56.3 (-0.15) | 26.7M->10.1M (-62.4%) / 29.5->37.8 (+8.31) | 6.3M->4.0M (-36.3%) / 72.8->83.9 (+11.04)
gtraces_v2_sierra.a.4_0003          |             - / -              | 2.5M->2.5M (-0.5%) / 55.2->55.4 (+0.18) | 21.6M->9.5M (-56.1%) / 30.8->39.0 (+8.18) | 5.7M->4.0M (-30.0%) / 75.8->84.5 (+8.63)
gtraces_v2_sierra.a.4_0004          |             - / -              | 2.7M->2.7M (-0.1%) / 64.2->64.1 (-0.05) | 20.9M->10.9M (-47.6%) / 34.6->45.1 (+10.51) | 6.7M->5.4M (-20.2%) / 80.6->85.5 (+4.83)
gtraces_v2_sierra.a.6_0000          |             - / -              | 2.5M->2.5M (-0.4%) / 52.9->52.8 (-0.12) | 30.8M->7.6M (-75.2%) / 15.7->31.9 (+16.23) | 4.6M->2.9M (-35.7%) / 72.6->83.9 (+11.36)
gtraces_v2_sierra.a.6_0001          |             - / -              | 3.2M->3.2M (-0.4%) / 65.3->65.3 (+0.00) | 32.2M->11.4M (-64.7%) / 25.3->47.6 (+22.33) | 7.6M->5.9M (-23.0%) / 79.1->84.9 (+5.80)
gtraces_v2_sierra.a.6_0002          |             - / -              | 2.4M->2.4M (-0.8%) / 53.7->53.9 (+0.19) | 29.8M->7.7M (-74.0%) / 19.0->34.3 (+15.28) | 5.1M->3.1M (-39.8%) / 71.1->85.2 (+14.14)
gtraces_v2_sierra.a.6_0003          |             - / -              | 2.8M->2.8M (+0.2%) / 58.8->58.6 (-0.26) | 32.0M->9.5M (-70.2%) / 22.4->40.8 (+18.38) | 6.5M->4.3M (-33.1%) / 75.0->85.6 (+10.58)
gtraces_v2_sierra.a.6_0004          |             - / -              | 2.5M->2.5M (-0.4%) / 52.9->52.9 (+0.00) | 31.5M->7.8M (-75.3%) / 16.8->32.4 (+15.52) | 4.9M->3.0M (-39.4%) / 71.2->83.8 (+12.59)
gtraces_v2_tahoe_0000               |             - / -              | 1.5M->1.5M (+0.1%) / 57.2->57.3 (+0.01) | 10.6M->5.2M (-51.2%) / 37.2->44.4 (+7.22) | 3.6M->2.6M (-29.6%) / 74.2->84.2 (+9.95)
gtraces_v2_tahoe_0001               |             - / -              | 1.9M->1.9M (-0.1%) / 59.4->59.5 (+0.08) | 13.3M->7.3M (-45.1%) / 40.0->47.6 (+7.64) | 4.6M->3.5M (-24.7%) / 80.8->87.6 (+6.77)
gtraces_v2_tahoe_0002               |             - / -              | 1.8M->1.8M (+0.3%) / 68.8->68.7 (-0.18) | 7.2M->6.6M (-8.7%) / 41.5->41.3 (-0.14) | 3.6M->3.5M (-2.8%) / 76.5->76.5 (-0.04)
gtraces_v2_tahoe_0003               |             - / -              | 2.0M->2.0M (-0.0%) / 55.3->55.4 (+0.09) | 13.8M->7.1M (-48.4%) / 36.6->42.9 (+6.28) | 4.4M->3.1M (-29.2%) / 76.7->85.6 (+8.88)
gtraces_v2_tahoe_0004               |             - / -              | 1.5M->1.5M (+0.1%) / 57.2->57.2 (-0.03) | 9.5M->5.2M (-45.1%) / 38.9->45.0 (+6.10) | 3.2M->2.4M (-24.8%) / 80.8->87.2 (+6.35)
gtraces_v2_tango_0000               |             - / -              | 2.0M->1.9M (-0.5%) / 47.9->48.0 (+0.17) | 15.1M->5.3M (-65.2%) / 20.8->32.6 (+11.76) | 3.4M->2.2M (-34.4%) / 73.0->85.5 (+12.52)
gtraces_v2_tango_0001               |             - / -              | 1.6M->1.6M (+0.1%) / 51.5->51.5 (+0.01) | 10.7M->5.0M (-53.1%) / 24.6->34.4 (+9.79) | 2.9M->2.2M (-23.7%) / 81.7->86.3 (+4.69)
gtraces_v2_tango_0002               |             - / -              | 2.1M->2.1M (+0.2%) / 49.1->49.0 (-0.15) | 15.3M->5.9M (-61.7%) / 20.2->30.4 (+10.24) | 3.4M->2.3M (-31.2%) / 73.2->82.0 (+8.76)
