============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
    LLC_LOAD_Miss                 : 427.9k->291.1k (-32.0%)
    LLC_PF_Acc                    : 4.6M->9.8M (+115.4%)
    LLC_PF_Miss                   : 4.2M->6.9M (+61.6%)

[Graph_GAP_bfs-14]
    IPC                           : 0.7->0.8 (+9.9%)
    L1D_LOAD_Miss                 : 2.6M->2.5M (-3.6%)
    L1D_PF_Acc                    : 4.2M->4.2M (-0.2%)
    L1D_PF_Miss                   : 3.5M->3.5M (+0.1%)
    L2C_LOAD_Acc                  : 2.2M->2.2M (-0.8%)
    L2C_LOAD_Miss                 : 475.0k->443.0k (-6.7%)
    L2C_PF_Acc                    : 24.5M->26.0M (+6.2%)
    L2C_PF_Miss                   : 7.5M->5.7M (-24.2%)
    LLC_LOAD_Acc                  : 417.9k->405.8k (-2.9%)
    LLC_LOAD_Miss                 : 359.8k->273.6k (-23.9%)
    LLC_PF_Acc                    : 4.5M->9.1M (+102.5%)
    LLC_PF_Miss                   : 4.0M->6.3M (+55.8%)

[Graph_GAP_cc-13]
    IPC                           : 0.4->0.4 (-7.3%)
    L1D_LOAD_Acc                  : 52.9M->53.0M (+0.1%)
    L1D_LOAD_Miss                 : 14.8M->14.8M (-0.5%)
    L1D_PF_Miss                   : 3.4M->3.4M (+0.2%)
    L1I_LOAD_Acc                  : 1.9M->2.0M (+4.9%)
    L2C_LOAD_Miss                 : 4.8M->4.8M (-0.4%)
    L2C_PF_Acc                    : 28.4M->29.3M (+3.1%)
    L2C_PF_Miss                   : 10.4M->10.4M (+0.1%)
    LLC_LOAD_Acc                  : 4.8M->4.7M (-0.5%)
    LLC_LOAD_Miss                 : 1.4M->1.7M (+23.1%)
    LLC_PF_Acc                    : 9.4M->22.2M (+137.0%)
    LLC_PF_Miss                   : 3.7M->8.6M (+135.2%)

[Graph_GAP_cc-14]
    IPC                           : 0.5->0.4 (-8.5%)
    L1D_LOAD_Acc                  : 51.5M->51.6M (+0.3%)
    L1D_LOAD_Miss                 : 14.4M->14.5M (+0.2%)
    L1D_PF_Acc                    : 4.7M->4.7M (+0.1%)
    L1D_PF_Miss                   : 3.2M->3.2M (+0.2%)
    L1I_LOAD_Acc                  : 1.9M->2.1M (+6.3%)
    L2C_LOAD_Miss                 : 4.7M->4.7M (+0.5%)
    L2C_PF_Acc                    : 28.1M->27.4M (-2.6%)
    L2C_PF_Miss                   : 10.2M->10.1M (-0.8%)
    LLC_LOAD_Acc                  : 4.7M->4.7M (+0.5%)
    LLC_LOAD_Miss                 : 1.4M->1.7M (+25.1%)
    LLC_PF_Acc                    : 9.1M->21.6M (+138.0%)
    LLC_PF_Miss                   : 3.6M->8.4M (+135.9%)

[Graph_GAP_cc-5]
    IPC                           : 0.6->0.5 (-9.1%)
    L1D_LOAD_Acc                  : 50.3M->50.5M (+0.3%)
    L1D_LOAD_Miss                 : 14.2M->14.3M (+0.2%)
    L1D_PF_Acc                    : 4.6M->4.7M (+0.4%)
    L1D_PF_Miss                   : 3.1M->3.1M (+0.3%)
    L1I_LOAD_Acc                  : 2.3M->2.4M (+6.2%)
    L2C_LOAD_Miss                 : 4.6M->4.6M (+0.5%)
    L2C_PF_Acc                    : 27.5M->26.8M (-2.4%)
    L2C_PF_Miss                   : 9.6M->9.5M (-1.3%)
    LLC_LOAD_Acc                  : 4.5M->4.6M (+0.5%)
    LLC_LOAD_Miss                 : 1.3M->1.7M (+25.7%)
    LLC_PF_Acc                    : 8.5M->20.4M (+140.1%)
    LLC_PF_Miss                   : 3.4M->8.0M (+138.9%)

[Graph_GAP_sssp-10]
    IPC                           : 0.7->0.7 (-9.7%)
    L1D_LOAD_Acc                  : 49.0M->49.0M (+0.1%)
    L1D_LOAD_Miss                 : 9.8M->9.7M (-1.1%)
    L1D_PF_Acc                    : 4.1M->4.2M (+0.8%)
    L1D_PF_Miss                   : 3.7M->3.8M (+0.8%)
    L1I_LOAD_Acc                  : 17.7M->17.6M (-0.1%)
    L2C_LOAD_Acc                  : 9.1M->9.1M (-0.1%)
    L2C_LOAD_Miss                 : 3.8M->3.8M (-0.2%)
    L2C_PF_Acc                    : 26.4M->26.6M (+1.0%)
    L2C_PF_Miss                   : 11.7M->11.5M (-2.0%)
    LLC_LOAD_Acc                  : 3.7M->3.7M (+0.2%)
    LLC_LOAD_Miss                 : 1.2M->1.5M (+23.3%)
    LLC_PF_Acc                    : 9.6M->22.0M (+128.6%)
    LLC_PF_Miss                   : 4.2M->9.5M (+125.0%)

[Graph_GAP_sssp-14]
    IPC                           : 0.7->0.7 (-9.7%)
    L1D_LOAD_Acc                  : 49.4M->49.4M (+0.2%)
    L1D_LOAD_Miss                 : 9.8M->9.7M (-1.3%)
    L1D_PF_Acc                    : 4.4M->4.4M (+0.3%)
    L1D_PF_Miss                   : 3.8M->3.8M (+0.5%)
    L1I_LOAD_Acc                  : 17.6M->17.6M (-0.1%)
    L2C_LOAD_Acc                  : 9.0M->9.0M (-0.1%)
    L2C_LOAD_Miss                 : 3.9M->3.9M (-0.3%)
    L2C_PF_Acc                    : 26.8M->27.3M (+1.7%)
    L2C_PF_Miss                   : 12.2M->12.0M (-1.4%)
    LLC_LOAD_Miss                 : 1.2M->1.5M (+22.1%)
    LLC_PF_Acc                    : 9.9M->22.5M (+127.0%)
    LLC_PF_Miss                   : 4.3M->9.6M (+123.1%)

[Graph_GMS_gms.k_clique_count_set_based.soc-pokec-relationships.slice-4]
    IPC                           : 2.2->2.2 (+1.8%)
    L1D_LOAD_Acc                  : 24.6M->24.4M (-0.9%)
    L1D_LOAD_Miss                 : 935.6k->1.0M (+8.7%)
    L1D_PF_Acc                    : 428.4k->304.1k (-29.0%)
    L1D_PF_Miss                   : 384.5k->184.3k (-52.1%)
    L1I_LOAD_Acc                  : 18.8M->18.9M (+0.4%)
    L2C_LOAD_Acc                  : 221.7k->383.0k (+72.8%)
    L2C_LOAD_Miss                 : 132.5k->138.8k (+4.7%)
    L2C_PF_Acc                    : 2.1M->2.1M (-3.4%)
    L2C_PF_Miss                   : 1.8M->1.1M (-36.8%)
    LLC_LOAD_Acc                  : 36.3k->54.0k (+48.9%)
    LLC_LOAD_Miss                 : 36.3k->44.4k (+22.5%)
    LLC_PF_Acc                    : 488.8k->977.3k (+99.9%)
    LLC_PF_Miss                   : 488.8k->726.5k (+48.6%)

[Graph_GMS_gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367]
    IPC                           : 1.1->1.1 (-1.8%)
    L1D_LOAD_Miss                 : 4.4M->4.4M (-0.4%)
    L1D_PF_Acc                    : 1.4M->1.4M (-0.1%)
    L1D_PF_Miss                   : 555.5k->556.1k (+0.1%)
    L2C_LOAD_Miss                 : 955.0k->953.5k (-0.2%)
    L2C_PF_Acc                    : 4.7M->4.7M (+0.1%)
    L2C_PF_Miss                   : 1.2M->1.2M (-2.5%)
    LLC_LOAD_Miss                 : 605.9k->595.3k (-1.7%)
    LLC_PF_Acc                    : 1.1M->2.6M (+127.0%)
    LLC_PF_Miss                   : 780.7k->1.6M (+107.7%)

[Graph_GMS_gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80]
    IPC                           : 1.1->1.1 (-2.8%)
    L1D_LOAD_Miss                 : 4.8M->4.8M (-0.7%)
    L1D_PF_Acc                    : 1.8M->1.8M (+0.2%)
    L2C_LOAD_Miss                 : 1.2M->1.2M (-0.3%)
    L2C_PF_Acc                    : 5.4M->5.4M (-0.6%)
    L2C_PF_Miss                   : 1.7M->1.6M (-2.3%)
    LLC_LOAD_Miss                 : 774.4k->777.1k (+0.4%)
    LLC_PF_Acc                    : 1.5M->3.4M (+125.8%)
    LLC_PF_Miss                   : 1.1M->2.2M (+108.1%)

[Graph_GMS_gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236]
    IPC                           : 1.0->1.0 (-1.0%)
    L1D_LOAD_Miss                 : 1.9M->1.9M (-1.6%)
    L1D_PF_Acc                    : 275.6k->276.1k (+0.2%)
    L1D_PF_Miss                   : 193.2k->193.6k (+0.2%)
    L2C_LOAD_Miss                 : 600.2k->599.0k (-0.2%)
    L2C_PF_Acc                    : 1.9M->1.9M (+0.1%)
    L2C_PF_Miss                   : 852.3k->825.8k (-3.1%)
    LLC_LOAD_Acc                  : 591.0k->589.7k (-0.2%)
    LLC_LOAD_Miss                 : 320.3k->324.6k (+1.3%)
    LLC_PF_Acc                    : 757.0k->1.8M (+135.2%)
    LLC_PF_Miss                   : 470.0k->993.7k (+111.4%)

[Graph_GMS_gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248]
    IPC                           : 0.9->0.9 (-2.2%)
    L1D_LOAD_Miss                 : 2.8M->2.8M (-1.3%)
    L1D_PF_Acc                    : 350.0k->350.6k (+0.2%)
    L1D_PF_Miss                   : 270.8k->272.0k (+0.4%)
    L2C_LOAD_Miss                 : 942.7k->941.5k (-0.1%)
    L2C_PF_Acc                    : 2.8M->2.8M (-0.9%)
    L2C_PF_Miss                   : 1.3M->1.3M (-2.9%)
    LLC_LOAD_Miss                 : 457.5k->469.2k (+2.6%)
    LLC_PF_Acc                    : 1.2M->2.7M (+133.6%)
    LLC_PF_Miss                   : 682.9k->1.4M (+110.4%)

[Graph_GMS_gms.k_clique_list_danisch_serial.soc-pokec-relationships.slice-4]
    IPC                           : 2.2->2.2 (+1.8%)
    L1D_LOAD_Acc                  : 24.6M->24.4M (-0.9%)
    L1D_LOAD_Miss                 : 1.0M->1.0M (+0.5%)
    L1D_PF_Acc                    : 422.5k->308.7k (-26.9%)
    L1D_PF_Miss                   : 387.6k->186.2k (-52.0%)
    L1I_LOAD_Acc                  : 18.9M->18.9M (+0.2%)
    L2C_LOAD_Acc                  : 229.5k->382.2k (+66.5%)
    L2C_LOAD_Miss                 : 157.4k->159.2k (+1.1%)
    L2C_PF_Acc                    : 2.8M->2.6M (-10.1%)
    L2C_PF_Miss                   : 2.4M->1.5M (-39.5%)
    LLC_LOAD_Acc                  : 41.4k->56.3k (+36.0%)
    LLC_LOAD_Miss                 : 41.4k->45.3k (+9.6%)
    LLC_PF_Acc                    : 483.7k->975.1k (+101.6%)
    LLC_PF_Miss                   : 483.7k->731.7k (+51.3%)

[Graph_GMS_gms.k_clique_star_list.soc-pokec-relationships.slice-1291]
    IPC                           : 1.4->1.4 (+1.4%)
    L1D_LOAD_Miss                 : 403.9k->378.3k (-6.3%)
    L1D_PF_Acc                    : 589.4k->585.0k (-0.7%)
    L1D_PF_Miss                   : 321.2k->321.8k (+0.2%)
    L2C_LOAD_Acc                  : 254.4k->252.7k (-0.6%)
    L2C_LOAD_Miss                 : 129.9k->126.6k (-2.6%)
    L2C_PF_Acc                    : 2.3M->2.3M (-0.1%)
    L2C_PF_Miss                   : 943.7k->872.3k (-7.6%)
    LLC_LOAD_Acc                  : 123.0k->122.8k (-0.1%)
    LLC_LOAD_Miss                 : 122.3k->112.8k (-7.7%)
    LLC_PF_Acc                    : 601.1k->1.3M (+109.7%)
    LLC_PF_Miss                   : 597.9k->1.0M (+68.2%)

[Graph_GMS_gms.maximal_clique_enum_bron_kerbosch.soc-pokec-relationships.slice-3852]
    IPC                           : 2.2->2.2 (+0.9%)
    L1D_LOAD_Miss                 : 454.2k->381.4k (-16.0%)
    L2C_LOAD_Acc                  : 22.5k->22.0k (-2.1%)
    L2C_PF_Miss                   : 1.7M->1.2M (-27.4%)
    LLC_LOAD_Miss                 : 4.2k->4.2k (+1.1%)
    LLC_PF_Acc                    : 1.2M->2.3M (+98.3%)
    LLC_PF_Miss                   : 285.6k->610.8k (+113.9%)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-117]
    L1D_LOAD_Miss                 : 1.0M->919.1k (-8.8%)
    L1D_PF_Acc                    : 1.4M->1.4M (-0.3%)
    L1D_PF_Miss                   : 1.3M->1.3M (+0.5%)
    L2C_LOAD_Acc                  : 664.4k->654.3k (-1.5%)
    L2C_LOAD_Miss                 : 417.8k->411.2k (-1.6%)
    L2C_PF_Miss                   : 4.1M->3.3M (-18.2%)
    LLC_LOAD_Miss                 : 400.4k->393.9k (-1.6%)
    LLC_PF_Acc                    : 2.2M->4.5M (+109.1%)
    LLC_PF_Miss                   : 2.1M->3.6M (+69.7%)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-137]
    IPC                           : 0.6->0.6 (+3.6%)
    L1D_LOAD_Miss                 : 2.0M->1.8M (-9.9%)
    L1D_PF_Acc                    : 2.4M->2.4M (+0.3%)
    L1D_PF_Miss                   : 1.9M->1.9M (+1.3%)
    L1I_LOAD_Acc                  : 18.6k->18.3k (-1.7%)
    L2C_LOAD_Acc                  : 1.3M->1.3M (-2.9%)
    L2C_LOAD_Miss                 : 836.4k->799.4k (-4.4%)
    L2C_PF_Acc                    : 12.6M->12.6M (-0.2%)
    L2C_PF_Miss                   : 7.3M->5.9M (-19.9%)
    LLC_LOAD_Acc                  : 781.7k->779.8k (-0.2%)
    LLC_LOAD_Miss                 : 777.9k->758.6k (-2.5%)
    LLC_PF_Acc                    : 3.6M->7.6M (+110.9%)
    LLC_PF_Miss                   : 3.6M->6.2M (+72.7%)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-360]
    IPC                           : 0.6->0.6 (+3.6%)
    L1D_LOAD_Miss                 : 2.2M->2.0M (-8.6%)
    L1D_PF_Acc                    : 2.5M->2.5M (+0.3%)
    L1D_PF_Miss                   : 1.9M->1.9M (+1.1%)
    L1I_LOAD_Acc                  : 77.1k->83.4k (+8.2%)
    L2C_LOAD_Acc                  : 1.5M->1.5M (-2.4%)
    L2C_LOAD_Miss                 : 1.0M->967.4k (-3.5%)
    L2C_PF_Acc                    : 12.8M->12.7M (-0.5%)
    L2C_PF_Miss                   : 7.5M->6.0M (-20.0%)
    LLC_LOAD_Miss                 : 885.5k->920.6k (+4.0%)
    LLC_PF_Acc                    : 3.8M->8.0M (+112.0%)
    LLC_PF_Miss                   : 3.7M->6.5M (+75.8%)

[Graph_Ligra_ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M]
    IPC                           : 1.4->1.4 (+2.1%)
    L1D_LOAD_Acc                  : 9.7M->9.5M (-1.4%)
    L1D_LOAD_Miss                 : 1.0M->863.8k (-14.9%)
    L1D_PF_Acc                    : 1.5M->1.5M (-1.9%)
    L1D_PF_Miss                   : 1.4M->1.4M (-5.3%)
    L1I_LOAD_Acc                  : 7.8M->7.4M (-4.9%)
    L2C_LOAD_Acc                  : 152.1k->224.8k (+47.8%)
    L2C_LOAD_Miss                 : 62.1k->44.1k (-29.1%)
    L2C_PF_Acc                    : 9.0M->8.8M (-2.0%)
    L2C_PF_Miss                   : 6.5M->3.1M (-52.7%)
    LLC_LOAD_Acc                  : 37.9k->38.4k (+1.3%)
    LLC_LOAD_Miss                 : 37.9k->38.3k (+1.1%)
    LLC_PF_Acc                    : 1.5M->3.0M (+99.2%)
    LLC_PF_Miss                   : 1.5M->1.9M (+29.4%)

[Graph_Ligra_ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    IPC                           : 1.9->2.0 (+2.6%)
    L1D_LOAD_Acc                  : 15.6M->15.4M (-1.1%)
    L1D_LOAD_Miss                 : 2.9M->3.0M (+1.7%)
    L1D_PF_Acc                    : 1.8M->1.6M (-12.0%)
    L1D_PF_Miss                   : 1.3M->926.5k (-27.3%)
    L1I_LOAD_Acc                  : 21.7M->21.8M (+0.2%)
    L2C_LOAD_Acc                  : 1.7M->2.0M (+17.5%)
    L2C_LOAD_Miss                 : 366.0k->306.8k (-16.2%)
    L2C_PF_Acc                    : 11.2M->9.6M (-14.6%)
    L2C_PF_Miss                   : 6.6M->3.8M (-42.0%)
    LLC_LOAD_Acc                  : 113.6k->122.3k (+7.6%)
    LLC_LOAD_Miss                 : 48.1k->52.1k (+8.4%)
    LLC_PF_Acc                    : 1.7M->3.5M (+102.2%)
    LLC_PF_Miss                   : 1.0M->1.7M (+72.4%)

[Graph_Ligra_ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M]
    IPC                           : 1.3->1.4 (+5.3%)
    L1D_LOAD_Acc                  : 15.6M->15.4M (-1.5%)
    L1D_LOAD_Miss                 : 1.4M->1.1M (-21.5%)
    L1D_PF_Acc                    : 2.7M->2.6M (-1.5%)
    L1D_PF_Miss                   : 2.6M->2.5M (-3.6%)
    L2C_LOAD_Acc                  : 217.1k->300.9k (+38.6%)
    L2C_LOAD_Miss                 : 117.5k->96.8k (-17.6%)
    L2C_PF_Acc                    : 16.1M->16.0M (-1.0%)
    L2C_PF_Miss                   : 11.3M->5.0M (-55.6%)
    LLC_LOAD_Acc                  : 75.4k->77.1k (+2.3%)
    LLC_LOAD_Miss                 : 75.4k->76.9k (+2.0%)
    LLC_PF_Acc                    : 2.6M->5.3M (+99.6%)
    LLC_PF_Miss                   : 2.6M->3.3M (+25.6%)

[Graph_Ligra_ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M]
    IPC                           : 1.5->1.9 (+20.9%)
    L1D_LOAD_Acc                  : 19.6M->21.0M (+7.2%)
    L1D_LOAD_Miss                 : 2.9M->1.8M (-39.9%)
    L1D_PF_Acc                    : 3.2M->3.2M (-1.3%)
    L1D_PF_Miss                   : 3.2M->3.2M (-0.7%)
    L2C_LOAD_Acc                  : 139.5k->142.4k (+2.0%)
    L2C_LOAD_Miss                 : 112.3k->106.3k (-5.3%)
    L2C_PF_Acc                    : 17.4M->17.6M (+1.0%)
    L2C_PF_Miss                   : 14.2M->7.7M (-46.2%)
    LLC_LOAD_Acc                  : 102.5k->104.8k (+2.2%)
    LLC_LOAD_Miss                 : 102.5k->104.7k (+2.2%)
    LLC_PF_Acc                    : 3.1M->6.2M (+100.0%)
    LLC_PF_Miss                   : 3.1M->4.3M (+39.7%)

[Graph_Ligra_ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M]
    IPC                           : 1.1->1.0 (-3.7%)
    L1D_LOAD_Acc                  : 31.0M->30.9M (-0.3%)
    L1D_LOAD_Miss                 : 5.6M->5.6M (+0.3%)
    L1D_PF_Acc                    : 1.2M->1.2M (-0.4%)
    L1D_PF_Miss                   : 911.4k->909.5k (-0.2%)
    L2C_LOAD_Miss                 : 1.2M->1.2M (-0.2%)
    L2C_PF_Miss                   : 3.2M->3.0M (-7.2%)
    LLC_LOAD_Acc                  : 1.1M->1.1M (+0.6%)
    LLC_LOAD_Miss                 : 1.1M->1.0M (-2.8%)
    LLC_PF_Acc                    : 1.5M->3.9M (+161.4%)
    LLC_PF_Miss                   : 1.5M->3.2M (+115.7%)

[Graph_Ligra_ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    IPC                           : 1.9->2.0 (+2.1%)
    L1D_LOAD_Acc                  : 15.5M->15.4M (-0.5%)
    L1D_LOAD_Miss                 : 2.9M->3.0M (+1.7%)
    L1D_PF_Acc                    : 1.8M->1.6M (-9.9%)
    L1D_PF_Miss                   : 1.3M->953.2k (-25.1%)
    L1I_LOAD_Acc                  : 26.2M->26.2M (+0.2%)
    L2C_LOAD_Acc                  : 1.7M->2.0M (+16.2%)
    L2C_LOAD_Miss                 : 364.8k->323.8k (-11.2%)
    L2C_PF_Acc                    : 11.2M->10.8M (-3.9%)
    L2C_PF_Miss                   : 6.6M->4.7M (-29.7%)
    LLC_LOAD_Acc                  : 113.8k->124.1k (+9.1%)
    LLC_LOAD_Miss                 : 48.2k->51.7k (+7.3%)
    LLC_PF_Acc                    : 1.7M->3.5M (+101.9%)
    LLC_PF_Miss                   : 1.0M->1.7M (+69.9%)

[Graph_Ligra_ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M]
    IPC                           : 0.5->0.4 (-6.7%)
    L1D_LOAD_Acc                  : 51.2M->51.3M (+0.2%)
    L1D_LOAD_Miss                 : 14.2M->14.1M (-0.5%)
    L1D_PF_Acc                    : 4.1M->4.2M (+0.8%)
    L1D_PF_Miss                   : 2.7M->2.8M (+1.0%)
    L1I_LOAD_Acc                  : 4.1M->4.1M (+0.3%)
    L2C_LOAD_Miss                 : 6.3M->6.4M (+0.9%)
    L2C_PF_Acc                    : 24.5M->24.3M (-0.6%)
    L2C_PF_Miss                   : 9.6M->9.4M (-2.8%)
    LLC_LOAD_Acc                  : 6.3M->6.4M (+1.0%)
    LLC_LOAD_Miss                 : 3.7M->3.8M (+3.3%)
    LLC_PF_Acc                    : 8.8M->22.0M (+149.5%)
    LLC_PF_Miss                   : 5.9M->12.7M (+113.9%)

[Graph_Ligra_ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M]
    IPC                           : 1.5->1.5 (+5.5%)
    L1D_LOAD_Acc                  : 20.2M->20.2M (-0.5%)
    L1D_LOAD_Miss                 : 2.0M->1.9M (-8.9%)
    L1D_PF_Acc                    : 2.4M->2.3M (-2.0%)
    L1D_PF_Miss                   : 2.1M->2.1M (-3.3%)
    L1I_LOAD_Acc                  : 10.0M->9.9M (-0.9%)
    L2C_LOAD_Acc                  : 713.9k->779.8k (+9.2%)
    L2C_LOAD_Miss                 : 87.5k->84.7k (-3.2%)
    L2C_PF_Acc                    : 13.8M->13.4M (-2.8%)
    L2C_PF_Miss                   : 8.4M->3.9M (-53.8%)
    LLC_LOAD_Acc                  : 71.1k->71.9k (+1.1%)
    LLC_LOAD_Miss                 : 71.1k->66.3k (-6.8%)
    LLC_PF_Acc                    : 2.4M->4.7M (+99.5%)
    LLC_PF_Miss                   : 2.4M->3.1M (+29.8%)

[Graph_Ligra_ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M]
    IPC                           : 1.5->1.5 (+4.8%)
    L1D_LOAD_Acc                  : 20.4M->20.1M (-1.2%)
    L1D_LOAD_Miss                 : 2.1M->1.8M (-10.4%)
    L1D_PF_Acc                    : 2.4M->2.3M (-3.8%)
    L1D_PF_Miss                   : 2.2M->2.1M (-6.9%)
    L1I_LOAD_Acc                  : 13.1M->13.1M (-0.6%)
    L2C_LOAD_Acc                  : 637.2k->777.9k (+22.1%)
    L2C_LOAD_Miss                 : 108.0k->91.4k (-15.4%)
    L2C_PF_Acc                    : 14.5M->14.0M (-3.1%)
    L2C_PF_Miss                   : 9.4M->3.8M (-58.9%)
    LLC_LOAD_Acc                  : 64.5k->72.5k (+12.3%)
    LLC_LOAD_Miss                 : 64.5k->66.8k (+3.5%)
    LLC_PF_Acc                    : 2.4M->4.7M (+99.1%)
    LLC_PF_Miss                   : 2.4M->3.0M (+28.3%)

[Graph_Ligra_ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_21250M.length_250M]
    IPC                           : 1.9->2.0 (+8.0%)
    L1D_LOAD_Acc                  : 42.4M->42.3M (-0.3%)
    L1D_LOAD_Miss                 : 5.5M->5.3M (-4.9%)
    L1D_PF_Acc                    : 4.8M->4.8M (+0.2%)
    L1D_PF_Miss                   : 2.8M->2.9M (+0.6%)
    L1I_LOAD_Acc                  : 15.8M->15.8M (-0.2%)
    L2C_LOAD_Acc                  : 4.9M->4.9M (-0.4%)
    L2C_LOAD_Miss                 : 48.3k->34.3k (-28.9%)
    L2C_PF_Miss                   : 2.2M->1.4M (-34.7%)
    LLC_LOAD_Acc                  : 42.9k->32.9k (-23.5%)
    LLC_LOAD_Miss                 : 39.9k->17.5k (-56.2%)
    LLC_PF_Acc                    : 1.4M->2.7M (+99.5%)
    LLC_PF_Miss                   : 1.4M->1.5M (+9.5%)

[Graph_Ligra_ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M]
    IPC                           : 1.1->1.2 (+3.5%)
    L1D_LOAD_Acc                  : 39.4M->39.1M (-0.6%)
    L1D_LOAD_Miss                 : 17.2M->17.1M (-0.8%)
    L1D_PF_Acc                    : 5.8M->5.8M (-1.1%)
    L1D_PF_Miss                   : 3.4M->3.3M (-1.0%)
    L1I_LOAD_Acc                  : 18.7M->18.6M (-0.3%)
    L2C_LOAD_Miss                 : 2.8M->2.8M (-1.5%)
    L2C_PF_Acc                    : 26.5M->26.6M (+0.5%)
    L2C_PF_Miss                   : 4.5M->4.3M (-4.5%)
    LLC_LOAD_Acc                  : 2.8M->2.8M (-1.3%)
    LLC_LOAD_Miss                 : 1.7M->1.4M (-15.0%)
    LLC_PF_Acc                    : 4.1M->10.1M (+146.7%)
    LLC_PF_Miss                   : 2.8M->5.1M (+81.0%)

[Graph_Ligra_ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    IPC                           : 1.9->1.9 (+2.1%)
    L1D_LOAD_Acc                  : 15.5M->15.5M (-0.5%)
    L1D_LOAD_Miss                 : 2.9M->3.0M (+1.6%)
    L1D_PF_Acc                    : 1.8M->1.7M (-10.1%)
    L1D_PF_Miss                   : 1.3M->974.6k (-24.7%)
    L1I_LOAD_Acc                  : 27.6M->27.8M (+0.5%)
    L2C_LOAD_Acc                  : 1.7M->2.0M (+16.2%)
    L2C_LOAD_Miss                 : 368.7k->331.1k (-10.2%)
    L2C_PF_Acc                    : 11.3M->10.9M (-4.1%)
    L2C_PF_Miss                   : 6.7M->4.7M (-29.6%)
    LLC_LOAD_Acc                  : 115.8k->129.0k (+11.4%)
    LLC_LOAD_Miss                 : 48.5k->53.9k (+11.1%)
    LLC_PF_Acc                    : 1.8M->3.6M (+101.7%)
    LLC_PF_Miss                   : 1.0M->1.7M (+70.3%)

[Graph_Ligra_ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M]
    IPC                           : 1.1->1.1 (-0.9%)
    L1D_LOAD_Miss                 : 5.5M->5.3M (-2.6%)
    L1D_PF_Acc                    : 2.8M->2.6M (-6.0%)
    L1D_PF_Miss                   : 2.3M->1.9M (-13.5%)
    L1I_LOAD_Acc                  : 29.7M->29.9M (+0.6%)
    L2C_LOAD_Acc                  : 4.4M->4.6M (+5.1%)
    L2C_LOAD_Miss                 : 1.4M->1.2M (-15.1%)
    L2C_PF_Acc                    : 18.1M->18.0M (-0.4%)
    L2C_PF_Miss                   : 9.9M->6.3M (-36.4%)
    LLC_LOAD_Acc                  : 860.6k->870.5k (+1.1%)
    LLC_LOAD_Miss                 : 542.5k->598.9k (+10.4%)
    LLC_PF_Acc                    : 3.2M->6.9M (+116.3%)
    LLC_PF_Miss                   : 2.8M->4.6M (+64.9%)

[Graph_Ligra_ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M]
    IPC                           : 1.1->1.1 (+1.9%)
    L1D_LOAD_Acc                  : 33.0M->32.7M (-0.9%)
    L1D_LOAD_Miss                 : 1.8M->1.7M (-8.0%)
    L1D_PF_Acc                    : 1.5M->1.3M (-14.3%)
    L1D_PF_Miss                   : 1.4M->1.0M (-26.8%)
    L1I_LOAD_Acc                  : 4.4M->4.5M (+1.7%)
    L2C_LOAD_Acc                  : 776.1k->1.1M (+38.2%)
    L2C_LOAD_Miss                 : 590.0k->536.2k (-9.1%)
    L2C_PF_Acc                    : 10.2M->9.2M (-9.1%)
    L2C_PF_Miss                   : 7.3M->4.2M (-41.6%)
    LLC_LOAD_Acc                  : 161.1k->220.1k (+36.6%)
    LLC_LOAD_Miss                 : 161.1k->165.1k (+2.5%)
    LLC_PF_Acc                    : 1.8M->3.5M (+102.3%)
    LLC_PF_Miss                   : 1.8M->2.5M (+41.5%)

