================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
================================================================================================================================================================
Trace Name                          |     Base |      Exp |  Speedup |     Diff%
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 1.4M->0 (-100.0%) / 40.5->0.0 (-40.52) | 4.7M->3.9M (-16.2%) / 25.8->26.3 (+0.52) | 2.6M->2.3M (-9.4%) / 63.0->62.3 (-0.69)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 1.8M->0 (-100.0%) / 38.4->0.0 (-38.38) | 5.4M->4.4M (-18.3%) / 30.1->30.5 (+0.41) | 3.4M->3.0M (-10.9%) / 65.4->64.5 (-0.92)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 276.1k->0 (-100.0%) / 70.1->0.0 (-70.12) | 1.9M->1.7M (-13.9%) / 42.4->42.5 (+0.10) | 1.8M->1.6M (-8.6%) / 55.8->55.4 (-0.42)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 350.6k->0 (-100.0%) / 77.6->0.0 (-77.59) | 2.8M->2.4M (-14.9%) / 46.4->46.3 (-0.09) | 2.7M->2.5M (-9.1%) / 52.5->51.3 (-1.19)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 308.7k->0 (-100.0%) / 60.3->0.0 (-60.32) | 2.6M->2.4M (-4.3%) / 57.9->61.3 (+3.39) | 975.1k->957.3k (-1.8%) / 75.0->70.2 (-4.88)
Graph_GMS_gms.k_clique_star_list... |             - / -              | 585.0k->0 (-100.0%) / 55.0->0.0 (-55.00) | 2.3M->1.3M (-43.6%) / 38.8->41.8 (+3.07) | 1.3M->969.1k (-23.1%) / 79.8->74.8 (-4.97)
Graph_GMS_gms.maximal_clique_enum.. |             - / -              | 1.4M->0 (-100.0%) / 100.0->0.0 (-100.00) | 8.5M->7.1M (-16.1%) / 14.6->16.9 (+2.33) | 2.3M->2.3M (-0.0%) / 26.4->26.5 (+0.08)
Graph_GMS_gms.triangle_count.soc-.. |             - / -              | 1.4M->0 (-100.0%) / 88.9->0.0 (-88.90) | 8.0M->5.2M (-34.8%) / 41.7->42.2 (+0.52) | 4.5M->3.6M (-19.8%) / 80.8->75.1 (-5.66)
Graph_GMS_gms.triangle_count.soc-.. |             - / -              | 2.4M->0 (-100.0%) / 78.9->0.0 (-78.86) | 12.6M->7.5M (-40.3%) / 46.8->48.8 (+2.01) | 7.6M->5.9M (-22.8%) / 81.6->75.4 (-6.13)
Graph_GMS_gms.triangle_count.soc-.. |             - / -              | 2.5M->0 (-100.0%) / 76.9->0.0 (-76.92) | 12.7M->7.6M (-40.3%) / 47.2->49.6 (+2.37) | 8.0M->6.2M (-22.2%) / 82.1->76.4 (-5.70)
Graph_Ligra_ligra_BFSCC.com-lj.un.. |             - / -              | 1.5M->0 (-100.0%) / 91.9->0.0 (-91.88) | 8.8M->7.9M (-11.2%) / 34.8->27.3 (-7.44) | 3.0M->3.0M (-0.1%) / 65.0->56.5 (-8.40)
Graph_Ligra_ligra_BFSCC.com-lj.un.. |             - / -              | 1.6M->0 (-100.0%) / 58.0->0.0 (-58.03) | 9.6M->9.8M (+2.8%) / 40.1->42.1 (+1.99) | 3.5M->3.4M (-2.5%) / 49.0->47.0 (-2.03)
Graph_Ligra_ligra_BellmanFord.com.. |             - / -              | 2.6M->0 (-100.0%) / 95.2->0.0 (-95.20) | 16.0M->13.9M (-13.1%) / 31.5->29.9 (-1.61) | 5.3M->5.3M (-0.2%) / 63.0->57.0 (-5.92)
Graph_Ligra_ligra_CF.com-lj.ungra.. |             - / -              | 3.2M->0 (-100.0%) / 99.2->0.0 (-99.19) | 17.6M->16.5M (-6.1%) / 43.5->34.8 (-8.73) | 6.2M->6.2M (-0.0%) / 69.8->59.9 (-9.91)
Graph_Ligra_ligra_CF.com-lj.ungra.. |             - / -              | 1.2M->0 (-100.0%) / 76.0->0.0 (-76.02) | 6.6M->5.2M (-21.1%) / 44.8->45.9 (+1.02) | 3.9M->3.4M (-13.3%) / 82.2->79.1 (-3.09)
Graph_Ligra_ligra_Components-Shor.. |             - / -              | 1.6M->0 (-100.0%) / 58.6->0.0 (-58.64) | 10.8M->10.0M (-6.8%) / 43.2->43.8 (+0.50) | 3.5M->3.4M (-3.9%) / 48.3->46.5 (-1.83)
Graph_Ligra_ligra_Components-Shor.. |             - / -              | 4.2M->0 (-100.0%) / 66.8->0.0 (-66.79) | 24.3M->21.2M (-12.9%) / 38.5->38.3 (-0.16) | 22.0M->20.6M (-6.1%) / 57.9->59.2 (+1.31)
Graph_Ligra_ligra_Components.com-.. |             - / -              | 2.3M->0 (-100.0%) / 89.3->0.0 (-89.35) | 13.4M->12.7M (-5.1%) / 28.8->30.5 (+1.77) | 4.7M->4.7M (-0.4%) / 65.1->56.9 (-8.21)
Graph_Ligra_ligra_MIS.com-lj.ungr.. |             - / -              | 2.3M->0 (-100.0%) / 89.4->0.0 (-89.36) | 14.0M->12.7M (-9.4%) / 27.5->30.6 (+3.16) | 4.7M->4.7M (-0.5%) / 64.4->56.8 (-7.59)
Graph_Ligra_ligra_MIS.com-lj.ungr.. |             - / -              | 4.8M->0 (-100.0%) / 59.0->0.0 (-58.95) | 21.6M->17.0M (-21.0%) / 6.7->8.6 (+1.85) | 2.7M->2.7M (-0.0%) / 54.6->53.3 (-1.34)
Graph_Ligra_ligra_PageRank.com-lj.. |             - / -              | 5.8M->0 (-100.0%) / 57.6->0.0 (-57.58) | 26.6M->20.8M (-21.7%) / 16.2->17.8 (+1.60) | 10.1M->9.4M (-6.5%) / 50.9->52.0 (+1.17)
Graph_Ligra_ligra_PageRankDelta.c.. |             - / -              | 1.7M->0 (-100.0%) / 59.0->0.0 (-59.04) | 10.9M->10.1M (-6.7%) / 43.3->43.9 (+0.60) | 3.6M->3.4M (-3.4%) / 48.2->46.0 (-2.18)
Graph_Ligra_ligra_PageRankDelta.c.. |             - / -              | 2.6M->0 (-100.0%) / 75.2->0.0 (-75.22) | 18.0M->14.0M (-22.1%) / 35.0->30.2 (-4.78) | 6.9M->6.6M (-4.5%) / 67.1->68.7 (+1.59)
Graph_Ligra_ligra_PageRankDelta.c.. |             - / -              | 1.3M->0 (-100.0%) / 77.2->0.0 (-77.16) | 9.2M->8.6M (-6.6%) / 46.0->50.3 (+4.30) | 3.5M->3.5M (-1.3%) / 70.0->66.9 (-3.07)
Graph_Ligra_ligra_Radii.com-lj.un.. |             - / -              | 6.9M->0 (-100.0%) / 66.0->0.0 (-66.03) | 29.0M->23.1M (-20.1%) / 12.0->14.7 (+2.75) | 7.1M->6.7M (-5.8%) / 53.0->53.7 (+0.76)
Graph_Ligra_ligra_Radii.com-lj.un.. |             - / -              | 2.3M->0 (-100.0%) / 87.8->0.0 (-87.82) | 15.9M->13.1M (-17.7%) / 55.9->54.9 (-0.99) | 16.6M->14.7M (-11.0%) / 91.2->89.9 (-1.29)
Graph_Ligra_ligra_Triangle.com-lj.. |             - / -              | 3.0M->0 (-100.0%) / 91.6->0.0 (-91.61) | 14.7M->15.7M (+6.5%) / 25.0->22.4 (-2.66) | 8.9M->7.9M (-11.3%) / 45.5->49.4 (+3.94)
SPEC17_602.gcc_s-1850B              |             - / -              | 5.0M->0 (-100.0%) / 84.4->0.0 (-84.40) | 24.5M->19.7M (-19.7%) / 29.9->28.9 (-1.03) | 7.0M->6.9M (-0.4%) / 59.3->55.5 (-3.79)
SPEC17_602.gcc_s-734B               |             - / -              | 3.4M->0 (-100.0%) / 96.4->0.0 (-96.36) | 17.5M->17.5M (-0.4%) / 16.3->15.1 (-1.14) | 3.9M->3.7M (-5.0%) / 64.8->58.2 (-6.60)
SPEC17_603.bwaves_s-1740B           |             - / -              | 3.0M->0 (-100.0%) / 91.3->0.0 (-91.30) | 14.6M->7.9M (-45.9%) / 30.4->43.9 (+13.48) | 7.2M->6.5M (-10.0%) / 57.3->59.8 (+2.49)
SPEC17_603.bwaves_s-891B            |             - / -              | 3.8M->0 (-100.0%) / 99.6->0.0 (-99.61) | 23.5M->19.9M (-15.6%) / 28.6->28.9 (+0.36) | 7.4M->7.4M (+0.0%) / 63.6->58.0 (-5.56)
SPEC17_605.mcf_s-1536B              |             - / -              | 3.8M->0 (-100.0%) / 92.1->0.0 (-92.11) | 30.6M->20.8M (-32.0%) / 16.4->24.0 (+7.56) | 11.3M->8.9M (-20.7%) / 62.4->68.6 (+6.22)
SPEC17_605.mcf_s-1554B              |             - / -              | 24.8M->0 (-100.0%) / 96.2->0.0 (-96.18) | 97.3M->69.5M (-28.6%) / 56.8->58.3 (+1.47) | 81.8M->73.0M (-10.8%) / 33.5->32.7 (-0.82)
SPEC17_605.mcf_s-1644B              |             - / -              | 8.2M->0 (-100.0%) / 97.3->0.0 (-97.28) | 36.4M->22.7M (-37.8%) / 28.1->36.9 (+8.82) | 15.9M->12.3M (-22.5%) / 50.7->54.4 (+3.70)
SPEC17_605.mcf_s-472B               |             - / -              | 8.7M->0 (-100.0%) / 89.7->0.0 (-89.74) | 36.8M->30.0M (-18.6%) / 59.9->64.2 (+4.34) | 26.6M->24.4M (-8.3%) / 71.4->71.2 (-0.20)
SPEC17_605.mcf_s-484B               |             - / -              | 4.6M->0 (-100.0%) / 83.6->0.0 (-83.61) | 20.5M->15.9M (-22.6%) / 48.9->52.1 (+3.23) | 14.0M->12.8M (-8.9%) / 72.8->72.5 (-0.30)
SPEC17_607.cactuBSSN_s-2421B        |             - / -              | 6.3M->0 (-100.0%) / 39.3->0.0 (-39.32) | 19.1M->14.9M (-22.1%) / 7.9->10.0 (+2.17) | 4.4M->4.8M (+7.4%) / 36.7->33.6 (-3.12)
SPEC17_619.lbm_s-2676B              |             - / -              | 1.1M->0 (-100.0%) / 88.2->0.0 (-88.20) | 5.9M->4.1M (-30.5%) / 25.9->35.3 (+9.40) | 2.5M->2.5M (-1.8%) / 64.0->58.7 (-5.23)
SPEC17_619.lbm_s-2677B              |             - / -              | 1.5M->0 (-100.0%) / 66.2->0.0 (-66.23) | 8.2M->6.7M (-17.6%) / 34.2->40.7 (+6.44) | 4.5M->4.4M (-2.1%) / 66.2->62.4 (-3.80)
SPEC17_620.omnetpp_s-874B           |             - / -              | 4.1M->0 (-100.0%) / 38.1->0.0 (-38.08) | 7.5M->3.5M (-53.6%) / 47.0->45.5 (-1.47) | 6.2M->3.5M (-43.6%) / 81.0->83.5 (+2.52)
SPEC17_621.wrf_s-6673B              |             - / -              | 2.7M->0 (-100.0%) / 87.6->0.0 (-87.62) | 12.4M->10.4M (-15.8%) / 23.2->27.4 (+4.22) | 3.5M->3.3M (-5.5%) / 57.1->54.4 (-2.71)
SPEC17_623.xalancbmk_s-10B          |             - / -              | 4.4M->0 (-100.0%) / 81.7->0.0 (-81.72) | 18.9M->6.2M (-67.2%) / 67.1->69.9 (+2.79) | 19.5M->9.4M (-51.9%) / 77.5->61.2 (-16.28)
SPEC17_649.fotonik3d_s-1176B        |             - / -              | 2.6M->0 (-100.0%) / 99.1->0.0 (-99.11) | 16.1M->11.7M (-27.3%) / 24.9->22.8 (-2.13) | 3.4M->3.3M (-1.7%) / 63.9->61.1 (-2.82)
SPEC17_649.fotonik3d_s-7084B        |             - / -              | 3.4M->0 (-100.0%) / 91.2->0.0 (-91.19) | 19.7M->15.6M (-20.8%) / 19.4->23.3 (+3.94) | 6.8M->6.8M (-0.6%) / 53.9->53.2 (-0.68)
SPEC17_654.roms_s-293B              |             - / -              | 2.5M->0 (-100.0%) / 78.8->0.0 (-78.75) | 12.3M->9.5M (-23.2%) / 17.7->19.8 (+2.12) | 3.2M->3.1M (-2.8%) / 59.7->57.9 (-1.82)
SPEC17_654.roms_s-294B              |             - / -              | 3.3M->0 (-100.0%) / 77.5->0.0 (-77.49) | 15.0M->10.7M (-28.7%) / 20.1->24.1 (+4.06) | 4.5M->4.4M (-2.3%) / 62.4->60.1 (-2.24)
SPEC17_654.roms_s-523B              |             - / -              | 3.2M->0 (-100.0%) / 95.2->0.0 (-95.20) | 17.8M->15.3M (-14.0%) / 34.4->34.6 (+0.20) | 6.5M->6.3M (-2.7%) / 65.8->60.2 (-5.61)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 1.7M->0 (-100.0%) / 77.6->0.0 (-77.58) | 7.1M->5.6M (-21.7%) / 39.5->46.1 (+6.60) | 1.9M->1.6M (-16.0%) / 49.4->53.6 (+4.24)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 7.7M->0 (-100.0%) / 63.3->0.0 (-63.27) | 16.7M->13.3M (-20.6%) / 13.8->14.0 (+0.17) | 2.4M->2.0M (-14.3%) / 55.8->57.6 (+1.80)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 9.0M->0 (-100.0%) / 58.2->0.0 (-58.25) | 22.8M->17.2M (-24.7%) / 17.1->17.6 (+0.46) | 2.4M->2.1M (-12.0%) / 65.9->66.8 (+0.90)
ai-ml_bark.cpp-bark-small.coarse_.. |             - / -              | 5.2M->0 (-100.0%) / 74.0->0.0 (-74.01) | 20.4M->19.4M (-5.1%) / 65.5->66.3 (+0.76) | 8.7M->7.8M (-11.3%) / 87.9->88.5 (+0.59)
ai-ml_biogpt.cpp-ggml-model-tocil.. |             - / -              | 12.1M->0 (-100.0%) / 80.7->0.0 (-80.74) | 63.8M->86.7M (+35.9%) / 97.5->98.5 (+1.09) | 47.2M->45.8M (-3.1%) / 98.7->98.8 (+0.13)
ai-ml_biogpt.cpp-ggml-model-tocil.. |             - / -              | 13.6M->0 (-100.0%) / 90.7->0.0 (-90.72) | 75.9M->87.2M (+14.8%) / 97.3->98.2 (+0.91) | 46.5M->46.0M (-1.2%) / 98.8->98.9 (+0.11)
ai-ml_biogpt.cpp-ggml-model-tocil.. |             - / -              | 13.1M->0 (-100.0%) / 85.2->0.0 (-85.21) | 79.9M->79.1M (-1.1%) / 97.8->98.5 (+0.70) | 47.4M->44.1M (-7.1%) / 98.6->98.8 (+0.14)
ai-ml_clip_trace_1                  |             - / -              | 10.5M->0 (-100.0%) / 16.6->0.0 (-16.55) | 8.4M->6.2M (-25.5%) / 34.2->37.7 (+3.52) | 1.3M->1.1M (-14.5%) / 86.3->88.9 (+2.56)
ai-ml_clip_trace_3                  |             - / -              | 8.8M->0 (-100.0%) / 20.4->0.0 (-20.38) | 9.2M->7.1M (-22.9%) / 36.5->41.6 (+5.08) | 1.7M->1.5M (-11.5%) / 79.1->80.3 (+1.20)
ai-ml_llama2.c-stories110M.1        |             - / -              | 6.1M->0 (-100.0%) / 99.3->0.0 (-99.27) | 31.2M->30.7M (-1.7%) / 96.0->97.5 (+1.48) | 13.0M->12.2M (-5.7%) / 98.8->97.5 (-1.29)
ai-ml_llama2.c-stories110M.2        |             - / -              | 6.1M->0 (-100.0%) / 99.2->0.0 (-99.20) | 31.4M->30.1M (-4.4%) / 95.9->97.1 (+1.19) | 13.0M->12.4M (-4.6%) / 98.8->97.5 (-1.33)
ai-ml_llama2.c-stories110M.3        |             - / -              | 6.1M->0 (-100.0%) / 99.2->0.0 (-99.16) | 31.4M->29.0M (-7.6%) / 96.4->95.8 (-0.56) | 13.0M->12.3M (-5.2%) / 98.8->96.4 (-2.47)
ai-ml_llama2.c-stories15M.1         |             - / -              | 6.0M->0 (-100.0%) / 98.0->0.0 (-97.96) | 26.8M->29.1M (+8.8%) / 88.1->90.5 (+2.43) | 12.5M->11.7M (-7.0%) / 91.6->89.6 (-2.03)
ai-ml_llama2.c-stories15M.2         |             - / -              | 5.8M->0 (-100.0%) / 97.8->0.0 (-97.77) | 28.2M->26.0M (-7.7%) / 88.0->89.0 (+1.07) | 12.3M->11.7M (-5.1%) / 92.2->91.9 (-0.31)
ai-ml_llama2.c-stories15M.3         |             - / -              | 5.8M->0 (-100.0%) / 97.3->0.0 (-97.27) | 28.7M->28.8M (+0.5%) / 83.6->89.8 (+6.15) | 12.4M->11.4M (-7.6%) / 91.7->89.6 (-2.10)
ai-ml_llama2.c-stories42M.1         |             - / -              | 6.2M->0 (-100.0%) / 98.8->0.0 (-98.80) | 31.1M->28.9M (-7.1%) / 94.5->93.3 (-1.27) | 13.1M->12.0M (-8.3%) / 97.5->93.4 (-4.17)
ai-ml_llama2.c-stories42M.2         |             - / -              | 6.3M->0 (-100.0%) / 98.7->0.0 (-98.66) | 31.4M->29.5M (-6.1%) / 94.5->93.6 (-0.87) | 13.1M->12.0M (-8.0%) / 97.7->93.0 (-4.73)
ai-ml_llama2.c-stories42M.3         |             - / -              | 6.3M->0 (-100.0%) / 98.7->0.0 (-98.73) | 31.4M->29.7M (-5.6%) / 94.5->93.7 (-0.80) | 13.1M->12.0M (-8.5%) / 97.8->93.1 (-4.72)
ai-ml_rwkv_trace_1                  |             - / -              | 2.7M->0 (-100.0%) / 25.3->0.0 (-25.29) | 115.6M->105.6M (-8.6%) / 35.0->34.4 (-0.60) | 60.4M->59.2M (-1.8%) / 64.9->66.1 (+1.15)
ai-ml_rwkv_trace_2                  |             - / -              | 7.9M->0 (-100.0%) / 65.6->0.0 (-65.63) | 79.3M->77.5M (-2.3%) / 98.4->98.8 (+0.42) | 34.8M->33.8M (-3.1%) / 99.6->99.7 (+0.14)
ai-ml_stable-diffusion.cpp-sd-v1-.. |             - / -              | 19.3M->0 (-100.0%) / 65.9->0.0 (-65.94) | 22.2M->13.4M (-39.7%) / 14.9->23.1 (+8.19) | 3.3M->3.4M (+0.4%) / 71.4->78.2 (+6.78)
ai-ml_stable-diffusion.cpp-sd-v1-.. |             - / -              | 15.3M->0 (-100.0%) / 62.9->0.0 (-62.85) | 33.8M->25.7M (-24.1%) / 11.2->10.4 (-0.77) | 2.6M->2.2M (-15.0%) / 97.4->97.5 (+0.17)
ai-ml_stable-diffusion.cpp-v1-5-p.. |             - / -              | 13.2M->0 (-100.0%) / 68.3->0.0 (-68.26) | 18.3M->12.5M (-31.6%) / 6.3->8.2 (+1.87) | 1.8M->1.6M (-11.0%) / 57.2->59.6 (+2.48)
ai-ml_stable-diffusion.cpp-v2-1_7.. |             - / -              | 17.1M->0 (-100.0%) / 40.0->0.0 (-40.00) | 30.1M->24.5M (-18.6%) / 8.5->10.3 (+1.78) | 3.5M->3.5M (-0.1%) / 84.0->84.8 (+0.74)
ai-ml_stable-diffusion.cpp-v2-1_7.. |             - / -              | 16.8M->0 (-100.0%) / 48.9->0.0 (-48.93) | 31.9M->24.9M (-22.0%) / 12.4->9.5 (-2.93) | 2.8M->2.2M (-19.9%) / 92.8->92.7 (-0.08)
ai-ml_stable-diffusion.cpp-v2-1_7.. |             - / -              | 15.2M->0 (-100.0%) / 62.5->0.0 (-62.49) | 33.2M->25.9M (-22.1%) / 10.7->10.8 (+0.14) | 2.5M->2.3M (-10.9%) / 97.3->97.6 (+0.28)
ai-ml_vit.cpp-base-ggml-model-f16.. |             - / -              | 8.6M->0 (-100.0%) / 90.8->0.0 (-90.78) | 28.9M->23.1M (-20.2%) / 9.8->10.4 (+0.60) | 1.6M->1.3M (-17.6%) / 68.4->67.8 (-0.67)
ai-ml_vit.cpp-large-ggml-model-f1.. |             - / -              | 4.7M->0 (-100.0%) / 88.7->0.0 (-88.67) | 15.1M->13.1M (-13.1%) / 12.7->20.4 (+7.73) | 1.5M->1.3M (-11.2%) / 80.8->84.9 (+4.12)
ai-ml_whisper_trace_1               |             - / -              | 10.3M->0 (-100.0%) / 14.6->0.0 (-14.59) | 12.3M->9.3M (-24.5%) / 37.0->47.1 (+10.07) | 2.2M->2.0M (-7.8%) / 86.0->88.5 (+2.50)
ai-ml_whisper_trace_2               |             - / -              | 11.3M->0 (-100.0%) / 13.9->0.0 (-13.88) | 11.6M->8.8M (-24.4%) / 39.3->49.7 (+10.44) | 2.2M->2.0M (-7.7%) / 86.1->88.4 (+2.32)
ai-ml_whisper_trace_3               |             - / -              | 10.1M->0 (-100.0%) / 14.3->0.0 (-14.35) | 12.2M->9.0M (-26.3%) / 37.5->48.7 (+11.21) | 2.2M->2.0M (-7.8%) / 86.1->88.8 (+2.69)
gtraces_v2_arizona_0000             |             - / -              | 751.3k->0 (-100.0%) / 59.1->0.0 (-59.09) | 4.0M->2.8M (-28.6%) / 25.4->30.7 (+5.33) | 968.2k->834.3k (-13.8%) / 70.3->68.9 (-1.38)
gtraces_v2_arizona_0001             |             - / -              | 801.9k->0 (-100.0%) / 60.0->0.0 (-59.95) | 4.4M->3.4M (-22.9%) / 25.4->28.9 (+3.59) | 910.2k->773.4k (-15.0%) / 70.7->69.6 (-1.13)
gtraces_v2_arizona_0002             |             - / -              | 993.8k->0 (-100.0%) / 72.1->0.0 (-72.10) | 4.6M->3.1M (-32.3%) / 25.6->25.7 (+0.06) | 1.4M->1.2M (-15.3%) / 69.2->67.5 (-1.62)
gtraces_v2_charlie_0000             |             - / -              | 958.1k->0 (-100.0%) / 65.4->0.0 (-65.39) | 5.6M->3.4M (-38.8%) / 21.6->14.9 (-6.67) | 1.5M->522.2k (-64.5%) / 75.3->82.6 (+7.24)
gtraces_v2_charlie_0001             |             - / -              | 1.5M->0 (-100.0%) / 70.7->0.0 (-70.68) | 9.8M->6.7M (-31.5%) / 19.0->13.7 (-5.26) | 2.0M->855.8k (-56.9%) / 74.0->79.2 (+5.26)
gtraces_v2_charlie_0002             |             - / -              | 1.8M->0 (-100.0%) / 68.4->0.0 (-68.44) | 10.9M->7.4M (-32.0%) / 26.3->22.0 (-4.27) | 3.1M->1.7M (-44.1%) / 80.2->83.7 (+3.49)
gtraces_v2_charlie_0003             |             - / -              | 2.7M->0 (-100.0%) / 67.9->0.0 (-67.88) | 12.1M->8.9M (-26.8%) / 25.7->21.2 (-4.52) | 3.6M->2.1M (-41.9%) / 84.1->84.4 (+0.31)
gtraces_v2_charlie_0004             |             - / -              | 1.9M->0 (-100.0%) / 41.6->0.0 (-41.65) | 6.7M->4.4M (-34.3%) / 31.1->26.7 (-4.43) | 2.3M->1.4M (-39.7%) / 83.0->83.2 (+0.13)
gtraces_v2_merced_0000              |             - / -              | 3.4M->0 (-100.0%) / 33.3->0.0 (-33.27) | 9.6M->6.7M (-30.6%) / 29.9->30.4 (+0.50) | 2.7M->1.9M (-29.5%) / 80.3->78.0 (-2.24)
gtraces_v2_merced_0001              |             - / -              | 2.8M->0 (-100.0%) / 58.2->0.0 (-58.20) | 16.3M->12.1M (-25.4%) / 27.6->26.0 (-1.56) | 4.5M->3.1M (-31.0%) / 81.6->80.0 (-1.67)
gtraces_v2_merced_0002              |             - / -              | 2.3M->0 (-100.0%) / 59.2->0.0 (-59.18) | 14.1M->10.6M (-25.0%) / 34.4->33.2 (-1.18) | 4.2M->3.0M (-28.5%) / 81.9->79.5 (-2.36)
gtraces_v2_merced_0003              |             - / -              | 2.4M->0 (-100.0%) / 56.4->0.0 (-56.42) | 13.7M->10.2M (-25.2%) / 35.1->33.8 (-1.31) | 4.4M->3.2M (-28.2%) / 84.1->82.1 (-2.04)
gtraces_v2_merced_0004              |             - / -              | 2.5M->0 (-100.0%) / 58.3->0.0 (-58.34) | 13.7M->10.0M (-27.3%) / 31.8->30.2 (-1.59) | 3.9M->2.8M (-29.0%) / 80.8->78.5 (-2.23)
gtraces_v2_sierra.a.3_0000          |             - / -              | 3.0M->0 (-100.0%) / 50.4->0.0 (-50.39) | 29.9M->26.6M (-11.2%) / 23.5->19.1 (-4.44) | 6.0M->4.1M (-31.4%) / 70.1->64.0 (-6.15)
gtraces_v2_sierra.a.3_0001          |             - / -              | 2.7M->0 (-100.0%) / 41.6->0.0 (-41.65) | 23.1M->20.6M (-11.0%) / 22.8->18.8 (-3.97) | 4.5M->3.2M (-29.4%) / 69.8->65.3 (-4.57)
gtraces_v2_sierra.a.3_0002          |             - / -              | 2.8M->0 (-100.0%) / 42.8->0.0 (-42.84) | 24.3M->21.5M (-11.6%) / 22.6->18.6 (-4.03) | 4.7M->3.3M (-30.1%) / 69.9->63.4 (-6.49)
gtraces_v2_sierra.a.3_0003          |             - / -              | 3.0M->0 (-100.0%) / 48.5->0.0 (-48.45) | 25.5M->22.3M (-12.4%) / 23.0->19.4 (-3.54) | 4.8M->3.5M (-27.8%) / 74.4->69.3 (-5.02)
gtraces_v2_sierra.a.3_0004          |             - / -              | 3.1M->0 (-100.0%) / 48.3->0.0 (-48.31) | 26.8M->23.5M (-12.5%) / 22.3->18.7 (-3.61) | 5.0M->3.6M (-28.6%) / 71.6->66.2 (-5.44)
gtraces_v2_sierra.a.4_0000          |             - / -              | 3.0M->0 (-100.0%) / 54.1->0.0 (-54.15) | 24.1M->20.6M (-14.4%) / 28.9->26.4 (-2.55) | 5.6M->4.3M (-23.1%) / 77.6->73.1 (-4.54)
gtraces_v2_sierra.a.4_0001          |             - / -              | 3.1M->0 (-100.0%) / 55.1->0.0 (-55.15) | 29.8M->26.0M (-12.7%) / 28.6->25.5 (-3.12) | 7.0M->5.3M (-24.0%) / 71.5->66.2 (-5.31)
gtraces_v2_sierra.a.4_0002          |             - / -              | 2.5M->0 (-100.0%) / 56.5->0.0 (-56.49) | 26.7M->23.5M (-12.2%) / 29.5->26.5 (-3.03) | 6.3M->4.8M (-24.8%) / 72.8->67.6 (-5.25)
gtraces_v2_sierra.a.4_0003          |             - / -              | 2.5M->0 (-100.0%) / 55.2->0.0 (-55.21) | 21.6M->18.4M (-14.8%) / 30.8->27.9 (-2.90) | 5.7M->4.2M (-25.5%) / 75.8->72.3 (-3.55)
gtraces_v2_sierra.a.4_0004          |             - / -              | 2.7M->0 (-100.0%) / 64.2->0.0 (-64.17) | 20.9M->17.8M (-14.8%) / 34.6->32.8 (-1.86) | 6.7M->5.3M (-21.5%) / 80.6->74.9 (-5.71)
gtraces_v2_sierra.a.6_0000          |             - / -              | 2.5M->0 (-100.0%) / 52.9->0.0 (-52.90) | 30.8M->27.4M (-11.2%) / 15.7->11.7 (-4.00) | 4.6M->2.8M (-37.7%) / 72.6->67.1 (-5.52)
gtraces_v2_sierra.a.6_0001          |             - / -              | 3.2M->0 (-100.0%) / 65.3->0.0 (-65.28) | 32.2M->27.5M (-14.5%) / 25.3->23.4 (-1.94) | 7.6M->5.5M (-27.6%) / 79.1->71.3 (-7.81)
gtraces_v2_sierra.a.6_0002          |             - / -              | 2.4M->0 (-100.0%) / 53.7->0.0 (-53.67) | 29.8M->26.6M (-10.9%) / 19.0->14.5 (-4.52) | 5.1M->3.2M (-36.5%) / 71.1->66.3 (-4.80)
gtraces_v2_sierra.a.6_0003          |             - / -              | 2.8M->0 (-100.0%) / 58.8->0.0 (-58.82) | 32.0M->28.4M (-11.4%) / 22.4->18.5 (-3.95) | 6.5M->4.4M (-31.4%) / 75.0->68.2 (-6.76)
gtraces_v2_sierra.a.6_0004          |             - / -              | 2.5M->0 (-100.0%) / 52.9->0.0 (-52.85) | 31.5M->28.2M (-10.7%) / 16.8->12.5 (-4.32) | 4.9M->3.1M (-38.0%) / 71.2->64.8 (-6.40)
gtraces_v2_tahoe_0000               |             - / -              | 1.5M->0 (-100.0%) / 57.2->0.0 (-57.25) | 10.6M->8.6M (-19.2%) / 37.2->33.6 (-3.53) | 3.6M->2.7M (-25.9%) / 74.2->71.1 (-3.11)
gtraces_v2_tahoe_0001               |             - / -              | 1.9M->0 (-100.0%) / 59.4->0.0 (-59.41) | 13.3M->10.8M (-18.4%) / 40.0->37.5 (-2.56) | 4.6M->3.5M (-24.8%) / 80.8->79.1 (-1.78)
gtraces_v2_tahoe_0002               |             - / -              | 1.8M->0 (-100.0%) / 68.8->0.0 (-68.84) | 7.2M->3.3M (-55.1%) / 41.5->44.7 (+3.24) | 3.6M->2.6M (-28.5%) / 76.5->79.6 (+3.04)
