Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.7582,200000001,263769722,SUCCESS,2958.87
Graph/GAP,cc-5.trace.gz,0.5507,200000001,363198254,SUCCESS,2974.51
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4669,200000002,428338066,SUCCESS,2980.72
gtraces_v2,yankee_0000.champsim.gz,0.4555,200000003,439078424,SUCCESS,2985.98
gtraces_v2,tahoe_0003.champsim.gz,0.4658,200000000,429361004,SUCCESS,2996.99
gtraces_v2,tahoe_0001.champsim.gz,0.4657,200000000,429501658,SUCCESS,3033.42
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6596,200000005,303211418,SUCCESS,3041.33
gtraces_v2,sierra.a.3_0002.champsim.gz,0.451,200000000,443488763,SUCCESS,3067.34
Graph/GAP,cc-14.trace.gz,0.4746,200000000,421365416,SUCCESS,3097.09
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4494,200000000,445044010,SUCCESS,3122.80
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4339,200000000,460969650,SUCCESS,3176.82
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4472,200000004,447271713,SUCCESS,3188.36
gtraces_v2,sierra.a.6_0004.champsim.gz,0.432,200000002,462966639,SUCCESS,3228.48
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4154,200000006,481463498,SUCCESS,3282.68
Graph/GAP,cc-13.trace.gz,0.4159,200000002,480913869,SUCCESS,3312.92
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4491,200000000,445320471,SUCCESS,3402.04
gtraces_v2,sierra.a.6_0001.champsim.gz,0.413,200000005,484227555,SUCCESS,3402.21
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3904,200000006,512357314,SUCCESS,3423.30
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3962,200000002,504847628,SUCCESS,3450.80
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.6787,200000002,294682750,SUCCESS,3453.54
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3933,200000000,508490823,SUCCESS,3514.84
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3676,200000004,544130912,SUCCESS,3602.52
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3679,200000002,543644148,SUCCESS,3649.34
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6387,200000000,313122898,SUCCESS,3669.02
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.673,200000000,297195551,SUCCESS,3698.50
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6071,200000004,329416947,SUCCESS,3877.86
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3217,200000007,621680519,SUCCESS,4015.15
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3168,200000005,631338903,SUCCESS,4067.35
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5335,200000004,374910314,SUCCESS,4290.84
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5249,200000003,381002800,SUCCESS,4310.87
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5325,200000001,375597158,SUCCESS,4326.23
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6128,200000001,326373300,SUCCESS,4605.17
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2907,200000001,687976881,SUCCESS,5374.00
Graph/GAP,bc-0.trace.gz,0.2081,200000000,961293271,SUCCESS,6597.73
Graph/GAP,bc-12.trace.gz,0.1896,200000000,1054655586,SUCCESS,7037.57
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2287,200000000,874360003,SUCCESS,8000.60
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1141,200000000,1752167665,SUCCESS,23778.23
