Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/GAP,cc-14.trace.gz,0.3883,200000000,515053024,SUCCESS,3344.66
SPEC17,619.lbm_s-2676B.champsimtrace.xz,0.797,200000000,250951752,SUCCESS,3436.51
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,0.4862,200000000,411338745,SUCCESS,3461.31
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,0.4861,200000000,411445162,SUCCESS,3483.58
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,0.4992,200000001,400669882,SUCCESS,3488.02
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3802,200000004,526003458,SUCCESS,3489.18
SPEC17,654.roms_s-523B.champsimtrace.xz,0.6318,200000003,316541132,SUCCESS,3526.59
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3886,200000000,514730085,SUCCESS,3532.64
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.3825,200000000,522922203,SUCCESS,3551.69
Graph/GAP,cc-13.trace.gz,0.3483,200000002,574168071,SUCCESS,3568.59
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.3561,200000002,561655347,SUCCESS,3592.63
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.3473,200000004,575793850,SUCCESS,3613.29
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,0.5307,200000007,376854379,SUCCESS,3617.70
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3702,200000002,540309362,SUCCESS,3676.49
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.3401,200000001,588100772,SUCCESS,3695.02
ai-ml,rwkv_trace_2.champsimtrace.gz,0.5728,200000003,349149382,SUCCESS,3709.43
SPEC17,602.gcc_s-734B.champsimtrace.xz,0.5337,200000003,374715342,SUCCESS,3736.33
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3439,200000007,581494449,SUCCESS,3792.57
Graph/GAP,bfs-14.trace.gz,0.2842,200000001,703829455,SUCCESS,3929.35
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3289,200000006,608121986,SUCCESS,3955.18
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.4388,200000004,455752466,SUCCESS,3966.32
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.4816,200000003,415245645,SUCCESS,4089.28
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.4868,200000000,410815214,SUCCESS,4113.56
Graph/GAP,bfs-10.trace.gz,0.2634,200000001,759401254,SUCCESS,4176.83
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.4772,200000001,419079338,SUCCESS,4177.12
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.5193,200000007,385140393,SUCCESS,4269.40
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.3713,200000000,538586658,SUCCESS,4528.61
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.3638,200000002,549693183,SUCCESS,4577.61
SPEC17,602.gcc_s-1850B.champsimtrace.xz,0.2619,200000000,763683630,SUCCESS,4779.61
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.5071,200000002,394397894,SUCCESS,5238.34
Graph/GAP,bc-0.trace.gz,0.2034,200000000,983059343,SUCCESS,5474.64
Graph/GAP,bc-12.trace.gz,0.1948,200000007,1026522674,SUCCESS,5625.29
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.255,200000001,784432441,SUCCESS,5769.79
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.1961,200000001,1020140503,SUCCESS,9114.16
ai-ml,rwkv_trace_1.champsimtrace.gz,0.09899,200000002,2020325311,SUCCESS,24436.59
