Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,tahoe_0000.champsim.gz,0.6684,200000001,299218387,SUCCESS,2431.92
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5799,200000004,344876112,SUCCESS,2440.94
gtraces_v2,tango_0001.champsim.gz,0.7038,200000000,284189460,SUCCESS,2444.79
gtraces_v2,merced_0002.champsim.gz,0.6417,200000006,311650393,SUCCESS,2455.49
gtraces_v2,yankee_0003.champsim.gz,0.6148,200000002,325306229,SUCCESS,2504.62
gtraces_v2,yankee_0004.champsim.gz,0.6076,200000004,329160771,SUCCESS,2517.72
gtraces_v2,yankee_0001.champsim.gz,0.6151,200000000,325157651,SUCCESS,2521.84
gtraces_v2,tango_0002.champsim.gz,0.6339,200000000,315521707,SUCCESS,2533.78
gtraces_v2,tango_0004.champsim.gz,0.6358,200000000,314578767,SUCCESS,2547.35
gtraces_v2,merced_0003.champsim.gz,0.6007,200000007,332955322,SUCCESS,2554.14
gtraces_v2,yankee_0000.champsim.gz,0.5992,200000007,333775923,SUCCESS,2577.64
gtraces_v2,tango_0000.champsim.gz,0.6122,200000001,326701187,SUCCESS,2593.42
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5709,200000000,350299996,SUCCESS,2613.52
gtraces_v2,merced_0001.champsim.gz,0.6042,200000001,331013536,SUCCESS,2640.82
gtraces_v2,tahoe_0003.champsim.gz,0.5541,200000000,360970207,SUCCESS,2704.63
gtraces_v2,sierra.a.3_0001.champsim.gz,0.5583,200000002,358245578,SUCCESS,2705.39
gtraces_v2,tango_0003.champsim.gz,0.5801,200000000,344749172,SUCCESS,2711.86
gtraces_v2,tahoe_0001.champsim.gz,0.5576,200000000,358694668,SUCCESS,2733.31
Graph/GAP,sssp-10.trace.gz,0.6553,200000004,305193032,SUCCESS,2796.64
Graph/GAP,sssp-14.trace.gz,0.6534,200000003,306068204,SUCCESS,2809.97
gtraces_v2,sierra.a.3_0002.champsim.gz,0.5458,200000000,366441989,SUCCESS,2820.22
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.097,200000007,182341687,SUCCESS,2866.23
