Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.143,200000000,174975782,SUCCESS,2228.18
Graph/GAP,bfs-10.trace.gz,0.6239,200000001,320546679,SUCCESS,2269.85
gtraces_v2,tahoe_0002.champsim.gz,0.7589,200000001,263532349,SUCCESS,2283.34
gtraces_v2,charlie_0003.champsim.gz,0.7809,200000007,256100013,SUCCESS,2289.43
gtraces_v2,tahoe_0004.champsim.gz,0.6643,200000003,301075098,SUCCESS,2330.38
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.074,200000002,186247264,SUCCESS,2348.43
gtraces_v2,merced_0004.champsim.gz,0.672,200000001,297623745,SUCCESS,2350.36
gtraces_v2,tahoe_0000.champsim.gz,0.6491,200000001,308139994,SUCCESS,2392.44
gtraces_v2,tango_0001.champsim.gz,0.6986,200000002,286291664,SUCCESS,2403.44
gtraces_v2,merced_0002.champsim.gz,0.6316,200000003,316650670,SUCCESS,2449.60
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5616,200000004,356118234,SUCCESS,2475.09
gtraces_v2,tango_0004.champsim.gz,0.6307,200000000,317127387,SUCCESS,2500.12
gtraces_v2,tango_0002.champsim.gz,0.6308,200000000,317081305,SUCCESS,2503.80
gtraces_v2,yankee_0003.champsim.gz,0.6019,200000000,332257166,SUCCESS,2524.37
gtraces_v2,yankee_0004.champsim.gz,0.6006,200000004,332979026,SUCCESS,2533.46
gtraces_v2,yankee_0001.champsim.gz,0.591,200000000,338411607,SUCCESS,2539.39
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5531,200000000,361622423,SUCCESS,2552.75
gtraces_v2,tango_0000.champsim.gz,0.6066,200000001,329685139,SUCCESS,2559.80
Graph/GAP,sssp-10.trace.gz,0.7219,200000004,277054667,SUCCESS,2564.99
Graph/GAP,sssp-14.trace.gz,0.7163,200000007,279207689,SUCCESS,2573.62
gtraces_v2,yankee_0000.champsim.gz,0.573,200000001,349059594,SUCCESS,2584.80
gtraces_v2,merced_0001.champsim.gz,0.5955,200000001,335872468,SUCCESS,2621.93
gtraces_v2,merced_0003.champsim.gz,0.5869,200000007,340751582,SUCCESS,2623.68
gtraces_v2,tango_0003.champsim.gz,0.5758,200000000,347321296,SUCCESS,2684.82
gtraces_v2,sierra.a.3_0001.champsim.gz,0.5429,200000002,368386139,SUCCESS,2740.10
gtraces_v2,tahoe_0003.champsim.gz,0.5501,200000006,363539860,SUCCESS,2745.14
gtraces_v2,tahoe_0001.champsim.gz,0.5412,200000000,369551150,SUCCESS,2763.93
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.103,200000006,181304811,SUCCESS,2852.15
gtraces_v2,sierra.a.3_0002.champsim.gz,0.5289,200000000,378170311,SUCCESS,2857.25
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5703,200000007,350702948,SUCCESS,2863.45
Graph/GAP,cc-5.trace.gz,0.5468,200000001,365749123,SUCCESS,2866.84
gtraces_v2,sierra.a.3_0003.champsim.gz,0.5258,200000004,380405173,SUCCESS,2898.41
gtraces_v2,sierra.a.6_0000.champsim.gz,0.5042,200000000,396634538,SUCCESS,2939.03
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.752,200000007,265940899,SUCCESS,2960.49
gtraces_v2,sierra.a.3_0004.champsim.gz,0.5097,200000001,392394031,SUCCESS,3008.27
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6443,200000000,310394517,SUCCESS,3045.91
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4847,200000002,412592999,SUCCESS,3054.09
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4747,200000006,421339569,SUCCESS,3084.90
Graph/GAP,cc-14.trace.gz,0.4718,200000000,423924209,SUCCESS,3089.47
gtraces_v2,sierra.a.6_0001.champsim.gz,0.465,200000003,430098496,SUCCESS,3108.45
gtraces_v2,sierra.a.4_0004.champsim.gz,0.4715,200000000,424212335,SUCCESS,3138.60
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4483,200000006,446139387,SUCCESS,3201.69
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4531,200000001,441437393,SUCCESS,3204.71
gtraces_v2,sierra.a.4_0000.champsim.gz,0.4552,200000002,439352686,SUCCESS,3217.84
gtraces_v2,sierra.a.4_0003.champsim.gz,0.451,200000003,443483451,SUCCESS,3237.52
Graph/GAP,cc-13.trace.gz,0.418,200000002,478495034,SUCCESS,3299.58
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.6712,200000002,297951870,SUCCESS,3353.92
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4494,200000000,445049918,SUCCESS,3414.19
gtraces_v2,sierra.a.4_0002.champsim.gz,0.4039,200000007,495168231,SUCCESS,3490.17
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3889,200000000,514208591,SUCCESS,3601.89
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.6728,200000007,297283014,SUCCESS,3663.17
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6388,200000000,313111169,SUCCESS,3663.23
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6012,200000000,332645306,SUCCESS,3912.04
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5252,200000004,380832045,SUCCESS,4393.00
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5209,200000003,383931787,SUCCESS,4409.27
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5209,200000001,383926466,SUCCESS,4453.20
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6128,200000001,326379356,SUCCESS,4642.99
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2906,200000001,688335121,SUCCESS,5415.25
Graph/GAP,bc-0.trace.gz,0.207,200000000,966305489,SUCCESS,6625.23
Graph/GAP,bc-12.trace.gz,0.1889,200000007,1059016928,SUCCESS,7146.99
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2281,200000000,877000651,SUCCESS,8104.06
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1139,200000004,1756314859,SUCCESS,22161.50
