Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,charlie_0003.champsim.gz,0.7047,200000001,283809354,SUCCESS,2327.66
gtraces_v2,tahoe_0002.champsim.gz,0.7149,200000001,279749056,SUCCESS,2332.56
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.019,200000000,196194569,SUCCESS,2358.80
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5739,200000004,348509548,SUCCESS,2465.03
gtraces_v2,yankee_0002.champsim.gz,0.5577,200000004,358605964,SUCCESS,2488.54
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5628,200000002,355353300,SUCCESS,2568.24
gtraces_v2,merced_0004.champsim.gz,0.5471,200000001,365566356,SUCCESS,2563.73
gtraces_v2,tahoe_0004.champsim.gz,0.5459,200000000,366396049,SUCCESS,2568.57
gtraces_v2,tango_0001.champsim.gz,0.5992,200000000,333760269,SUCCESS,2608.22
gtraces_v2,tahoe_0000.champsim.gz,0.5321,200000001,375862365,SUCCESS,2640.44
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,0.9337,200000006,214192751,SUCCESS,2684.01
gtraces_v2,tango_0002.champsim.gz,0.5274,200000000,379196582,SUCCESS,2722.16
gtraces_v2,merced_0002.champsim.gz,0.5088,200000006,393080283,SUCCESS,2728.89
gtraces_v2,tango_0004.champsim.gz,0.5154,200000000,388077636,SUCCESS,2789.47
gtraces_v2,tango_0000.champsim.gz,0.5031,200000000,397514495,SUCCESS,2790.72
gtraces_v2,merced_0003.champsim.gz,0.4865,200000007,411128663,SUCCESS,2853.82
gtraces_v2,merced_0001.champsim.gz,0.4925,200000001,406128026,SUCCESS,2870.61
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.094,200000006,182782826,SUCCESS,2908.92
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.8072,200000001,247779765,SUCCESS,2913.52
gtraces_v2,tango_0003.champsim.gz,0.4738,200000000,422123011,SUCCESS,2941.13
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5332,200000007,375080414,SUCCESS,2945.89
gtraces_v2,yankee_0001.champsim.gz,0.4452,200000000,449239801,SUCCESS,2966.01
gtraces_v2,yankee_0004.champsim.gz,0.4404,200000004,454110457,SUCCESS,2974.87
gtraces_v2,yankee_0003.champsim.gz,0.4458,200000002,448591748,SUCCESS,2984.13
gtraces_v2,yankee_0000.champsim.gz,0.433,200000003,461846725,SUCCESS,3029.36
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4325,200000001,462413809,SUCCESS,3050.71
gtraces_v2,tahoe_0001.champsim.gz,0.438,200000000,456666915,SUCCESS,3063.96
Graph/GAP,sssp-10.trace.gz,0.5959,200000004,335626605,SUCCESS,3110.34
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6268,200000002,319092827,SUCCESS,3111.55
Graph/GAP,sssp-14.trace.gz,0.5965,200000007,335299233,SUCCESS,3126.63
gtraces_v2,tahoe_0003.champsim.gz,0.4298,200000006,465321197,SUCCESS,3119.90
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4249,200000004,470663028,SUCCESS,3167.85
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4221,200000000,473813085,SUCCESS,3171.15
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4243,200000002,471331097,SUCCESS,3181.40
gtraces_v2,sierra.a.3_0004.champsim.gz,0.409,200000000,488975404,SUCCESS,3293.88
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4025,200000002,496925751,SUCCESS,3309.59
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3969,200000005,503913670,SUCCESS,3338.57
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3883,200000002,515124550,SUCCESS,3344.89
Graph/GAP,cc-5.trace.gz,0.4605,200000001,434283637,SUCCESS,3397.33
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.7041,200000000,284060544,SUCCESS,3390.51
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3754,200000000,532813025,SUCCESS,3463.08
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3805,200000000,525676569,SUCCESS,3492.74
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3644,200000006,548915809,SUCCESS,3520.77
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.7206,200000004,277560523,SUCCESS,3650.67
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3511,200000002,569660759,SUCCESS,3678.17
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6809,200000000,293740229,SUCCESS,3681.71
gtraces_v2,sierra.a.4_0003.champsim.gz,0.349,200000004,573121768,SUCCESS,3685.54
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6475,200000000,308859436,SUCCESS,3721.70
Graph/GAP,cc-14.trace.gz,0.3879,200000000,515582398,SUCCESS,3778.23
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5889,200000001,339624183,SUCCESS,4039.45
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.3942,200000001,507345275,SUCCESS,4053.72
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3054,200000001,654773774,SUCCESS,4058.27
Graph/GAP,cc-13.trace.gz,0.3391,200000002,589721680,SUCCESS,4126.35
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2981,200000000,670922540,SUCCESS,4136.60
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5945,200000000,336415671,SUCCESS,4162.99
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5922,200000003,337737191,SUCCESS,4257.00
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6124,200000006,326562549,SUCCESS,4640.76
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2498,200000001,800693707,SUCCESS,6362.57
Graph/GAP,bc-0.trace.gz,0.2077,200000001,962826791,SUCCESS,7438.88
Graph/GAP,bc-12.trace.gz,0.1934,200000000,1033955910,SUCCESS,8061.27
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2236,200000004,894606470,SUCCESS,8792.86
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1165,200000005,1717200693,SUCCESS,25014.06
