Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
SPEC17,654.roms_s-293B.champsimtrace.xz,2.546,200000002,78557449,SUCCESS,1559.64
gtraces_v2,yankee_0002.champsim.gz,0.6258,200000000,319600118,SUCCESS,2781.26
gtraces_v2,tango_0002.champsim.gz,0.5904,200000000,338733660,SUCCESS,3228.38
gtraces_v2,merced_0000.champsim.gz,0.6726,200000001,297335631,SUCCESS,2713.41
gtraces_v2,tango_0003.champsim.gz,0.5482,200000000,364837432,SUCCESS,3415.39
SPEC17,603.bwaves_s-891B.champsimtrace.xz,1.671,200000000,119722473,SUCCESS,1436.63
SPEC17,654.roms_s-294B.champsimtrace.xz,2.312,200000006,86504056,SUCCESS,1761.66
gtraces_v2,tango_0001.champsim.gz,0.6552,200000000,305235205,SUCCESS,2998.49
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,1.427,200000006,140125017,SUCCESS,1938.73
gtraces_v2,tahoe_0002.champsim.gz,0.7078,200000001,282566008,SUCCESS,2749.56
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,1.42,200000005,140826642,SUCCESS,2291.30
gtraces_v2,tango_0004.champsim.gz,0.5867,200000000,340869421,SUCCESS,3089.95
gtraces_v2,tahoe_0001.champsim.gz,0.4733,200000000,422583976,SUCCESS,3752.79
SPEC17,621.wrf_s-6673B.champsimtrace.xz,1.784,200000007,112087601,SUCCESS,1803.23
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,2.296,200000000,87109676,SUCCESS,2126.18
SPEC17,654.roms_s-523B.champsimtrace.xz,1.339,200000000,149399092,SUCCESS,2592.16
gtraces_v2,charlie_0004.champsim.gz,0.891,200000004,224454743,SUCCESS,2732.30
gtraces_v2,yankee_0004.champsim.gz,0.5024,200000004,398073019,SUCCESS,3785.02
gtraces_v2,yankee_0001.champsim.gz,0.4869,200000000,410782376,SUCCESS,3420.73
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,1.882,200000005,106243076,SUCCESS,2537.03
gtraces_v2,tahoe_0004.champsim.gz,0.586,200000000,341288138,SUCCESS,3149.22
gtraces_v2,yankee_0000.champsim.gz,0.4769,200000002,419380126,SUCCESS,3519.43
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.289,200000001,692157634,SUCCESS,7078.04
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3817,200000003,523926198,SUCCESS,4363.72
gtraces_v2,merced_0001.champsim.gz,0.5131,200000001,389799760,SUCCESS,3430.65
gtraces_v2,tango_0000.champsim.gz,0.5618,200000000,356025475,SUCCESS,3368.52
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4719,200000000,423785585,SUCCESS,3627.39
gtraces_v2,yankee_0003.champsim.gz,0.5129,200000002,389959863,SUCCESS,3547.00
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4517,200000004,442760949,SUCCESS,4131.94
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.4881,200000005,409777643,SUCCESS,5768.10
gtraces_v2,merced_0003.champsim.gz,0.4984,200000007,401288183,SUCCESS,3858.51
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3949,200000000,506479392,SUCCESS,4265.54
gtraces_v2,merced_0002.champsim.gz,0.5277,200000006,379011062,SUCCESS,3653.48
SPEC17,602.gcc_s-734B.champsimtrace.xz,1.801,200000004,111066457,SUCCESS,2412.31
gtraces_v2,sierra.a.3_0003.champsim.gz,0.46,200000004,434764600,SUCCESS,3981.50
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4837,200000002,413448579,SUCCESS,3721.23
ai-ml,rwkv_trace_2.champsimtrace.gz,0.5762,200000001,347083757,SUCCESS,5071.75
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.032,200000000,193777889,SUCCESS,2598.86
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.7901,200000005,253119190,SUCCESS,3260.31
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4109,200000002,486739975,SUCCESS,4050.42
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4133,200000007,483930125,SUCCESS,3997.99
gtraces_v2,tahoe_0003.champsim.gz,0.4754,200000000,420676768,SUCCESS,3613.60
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4181,200000005,478354351,SUCCESS,4371.27
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4492,200000001,445258949,SUCCESS,4196.54
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.4849,200000001,412493475,SUCCESS,6043.94
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3309,200000005,604422434,SUCCESS,4958.39
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3774,200000002,529877067,SUCCESS,4555.19
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4356,200000005,459096145,SUCCESS,4538.50
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.4936,200000004,405194972,SUCCESS,5703.16
Graph/GAP,bc-0.trace.gz,0.2341,200000000,854315363,SUCCESS,7129.86
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4642,200000000,430871238,SUCCESS,4208.72
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5642,200000007,354514588,SUCCESS,4019.70
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.7988,200000007,250374467,SUCCESS,4227.58
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.5679,200000001,352169203,SUCCESS,4283.48
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.028,200000001,194457981,SUCCESS,3797.56
Graph/GAP,bc-12.trace.gz,0.2179,200000007,917862714,SUCCESS,7290.40
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.708,200000000,282481446,SUCCESS,3803.70
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3452,200000000,579296541,SUCCESS,4682.57
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.568,200000002,352083706,SUCCESS,4512.68
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.5726,200000002,349300388,SUCCESS,5719.89
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2308,200000004,866477823,SUCCESS,9193.78
ai-ml,rwkv_trace_1.champsimtrace.gz,0.0989,200000000,2022207577,SUCCESS,28528.33
