Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,sierra.a.3_0000.champsim.gz,0.331,200000006,604285847,SUCCESS,4010.62
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.5371,200000002,372394059,SUCCESS,3882.79
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2761,200000000,724284589,SUCCESS,4818.91
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2623,200000001,762535251,SUCCESS,6636.42
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.589,200000004,339550482,SUCCESS,4055.02
gtraces_v2,sierra.a.4_0002.champsim.gz,0.2864,200000001,698412997,SUCCESS,4486.92
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.5769,200000006,346659722,SUCCESS,4464.57
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6215,200000003,321817660,SUCCESS,4681.68
Graph/GAP,bc-0.trace.gz,0.1915,200000000,1044279694,SUCCESS,7902.55
Graph/GAP,bc-12.trace.gz,0.1748,200000007,1143959831,SUCCESS,8413.69
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.225,200000000,889023025,SUCCESS,8230.47
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1164,200000004,1718061032,SUCCESS,23173.25
